rel_frame_id,query,top1,top5,top10,top15,ground_truth
video8808,a man talks back to a cop and handcuffs him to the table,"[[7363, 1.4393529891967773]]","[[7363, 1.4393529891967773], [8899, 1.4598952531814575], [8831, 1.4715218544006348], [7200, 1.4740996360778809], [9404, 1.4749879837036133]]","[[7363, 1.4393529891967773], [8899, 1.4598952531814575], [8831, 1.4715218544006348], [7200, 1.4740996360778809], [9404, 1.4749879837036133], [9254, 1.480302095413208], [9022, 1.4844136238098145], [9833, 1.4855852127075195], [8772, 1.4868443012237549], [9230, 1.487982988357544]]","[[7363, 1.4393529891967773], [8899, 1.4598952531814575], [8831, 1.4715218544006348], [7200, 1.4740996360778809], [9404, 1.4749879837036133], [9254, 1.480302095413208], [9022, 1.4844136238098145], [9833, 1.4855852127075195], [8772, 1.4868443012237549], [9230, 1.487982988357544], [8664, 1.4900517463684082], [8861, 1.4904266595840454], [7352, 1.490762710571289], [7593, 1.491095781326294], [8302, 1.491377830505371]]",8808
video7159,a group discusses a man s outfit,"[[8831, 1.4657963514328003]]","[[8831, 1.4657963514328003], [8825, 1.4667129516601562], [7418, 1.4697191715240479], [9235, 1.4765329360961914], [9513, 1.4770556688308716]]","[[8831, 1.4657963514328003], [8825, 1.4667129516601562], [7418, 1.4697191715240479], [9235, 1.4765329360961914], [9513, 1.4770556688308716], [7844, 1.481633186340332], [8306, 1.4872229099273682], [9245, 1.4891409873962402], [8680, 1.4913365840911865], [9639, 1.4913499355316162]]","[[8831, 1.4657963514328003], [8825, 1.4667129516601562], [7418, 1.4697191715240479], [9235, 1.4765329360961914], [9513, 1.4770556688308716], [7844, 1.481633186340332], [8306, 1.4872229099273682], [9245, 1.4891409873962402], [8680, 1.4913365840911865], [9639, 1.4913499355316162], [8573, 1.4920954704284668], [8259, 1.4950015544891357], [9690, 1.496415376663208], [8930, 1.4996106624603271], [7412, 1.4999507665634155]]",7159
video9418,a man in black suit is talking about deforestation and about climate change,"[[9418, 1.4523777961730957]]","[[9418, 1.4523777961730957], [9028, 1.4649757146835327], [8905, 1.4678308963775635], [8301, 1.4706392288208008], [7589, 1.471238613128662]]","[[9418, 1.4523777961730957], [9028, 1.4649757146835327], [8905, 1.4678308963775635], [8301, 1.4706392288208008], [7589, 1.471238613128662], [7215, 1.4719771146774292], [9406, 1.4729959964752197], [8120, 1.4737918376922607], [9203, 1.4756622314453125], [7947, 1.4788814783096313]]","[[9418, 1.4523777961730957], [9028, 1.4649757146835327], [8905, 1.4678308963775635], [8301, 1.4706392288208008], [7589, 1.471238613128662], [7215, 1.4719771146774292], [9406, 1.4729959964752197], [8120, 1.4737918376922607], [9203, 1.4756622314453125], [7947, 1.4788814783096313], [9831, 1.4821786880493164], [8824, 1.482940435409546], [8464, 1.4852831363677979], [8830, 1.486182451248169], [9329, 1.4895604848861694]]",9418
video7724,a lady describes about workout and exercises for women,"[[8488, 1.4385143518447876]]","[[8488, 1.4385143518447876], [7231, 1.4548325538635254], [7580, 1.4550297260284424], [7724, 1.4618991613388062], [8322, 1.4702082872390747]]","[[8488, 1.4385143518447876], [7231, 1.4548325538635254], [7580, 1.4550297260284424], [7724, 1.4618991613388062], [8322, 1.4702082872390747], [9575, 1.4768671989440918], [7610, 1.4778025150299072], [8339, 1.494661569595337], [7546, 1.5012173652648926], [8323, 1.501976490020752]]","[[8488, 1.4385143518447876], [7231, 1.4548325538635254], [7580, 1.4550297260284424], [7724, 1.4618991613388062], [8322, 1.4702082872390747], [9575, 1.4768671989440918], [7610, 1.4778025150299072], [8339, 1.494661569595337], [7546, 1.5012173652648926], [8323, 1.501976490020752], [8825, 1.5048325061798096], [7363, 1.5059082508087158], [9513, 1.5065749883651733], [8899, 1.5078821182250977], [8258, 1.5085214376449585]]",7724
video7799,somebody slices white onion with sharp knife on the table,"[[9798, 1.333503246307373]]","[[9798, 1.333503246307373], [8836, 1.3727853298187256], [9684, 1.3843994140625], [9687, 1.3921104669570923], [7554, 1.4018223285675049]]","[[9798, 1.333503246307373], [8836, 1.3727853298187256], [9684, 1.3843994140625], [9687, 1.3921104669570923], [7554, 1.4018223285675049], [7966, 1.421085000038147], [8834, 1.4228577613830566], [7939, 1.4356193542480469], [9256, 1.440349817276001], [9537, 1.4429430961608887]]","[[9798, 1.333503246307373], [8836, 1.3727853298187256], [9684, 1.3843994140625], [9687, 1.3921104669570923], [7554, 1.4018223285675049], [7966, 1.421085000038147], [8834, 1.4228577613830566], [7939, 1.4356193542480469], [9256, 1.440349817276001], [9537, 1.4429430961608887], [8078, 1.4460896253585815], [9625, 1.449097990989685], [9731, 1.4498214721679688], [8899, 1.4505717754364014], [9349, 1.454399824142456]]",7799
video7613,a female journalist wearing a purple shirt and white blazer is talking on a news show next to the image of a male in a dark suit,"[[9882, 1.3707587718963623]]","[[9882, 1.3707587718963623], [8333, 1.3740060329437256], [7469, 1.3784143924713135], [9690, 1.3833906650543213], [7613, 1.3873255252838135]]","[[9882, 1.3707587718963623], [8333, 1.3740060329437256], [7469, 1.3784143924713135], [9690, 1.3833906650543213], [7613, 1.3873255252838135], [7549, 1.3950716257095337], [7580, 1.3962931632995605], [8783, 1.3974121809005737], [9223, 1.3981499671936035], [8461, 1.4054572582244873]]","[[9882, 1.3707587718963623], [8333, 1.3740060329437256], [7469, 1.3784143924713135], [9690, 1.3833906650543213], [7613, 1.3873255252838135], [7549, 1.3950716257095337], [7580, 1.3962931632995605], [8783, 1.3974121809005737], [9223, 1.3981499671936035], [8461, 1.4054572582244873], [8789, 1.4056031703948975], [7231, 1.4088218212127686], [7577, 1.408923625946045], [8930, 1.4099878072738647], [9205, 1.4132287502288818]]",7613
video9698,a women is talking about the books she likes and the second favourite one is the amc the walking dead,"[[8868, 1.438725471496582]]","[[8868, 1.438725471496582], [8684, 1.4516618251800537], [7577, 1.4623749256134033], [9575, 1.4650259017944336], [7580, 1.4793140888214111]]","[[8868, 1.438725471496582], [8684, 1.4516618251800537], [7577, 1.4623749256134033], [9575, 1.4650259017944336], [7580, 1.4793140888214111], [7215, 1.4797430038452148], [8832, 1.480420708656311], [9205, 1.4829955101013184], [8068, 1.487823724746704], [7341, 1.4895527362823486]]","[[8868, 1.438725471496582], [8684, 1.4516618251800537], [7577, 1.4623749256134033], [9575, 1.4650259017944336], [7580, 1.4793140888214111], [7215, 1.4797430038452148], [8832, 1.480420708656311], [9205, 1.4829955101013184], [8068, 1.487823724746704], [7341, 1.4895527362823486], [9517, 1.4898734092712402], [9824, 1.4899048805236816], [7231, 1.4904086589813232], [8814, 1.4920942783355713], [8783, 1.4935156106948853]]",9698
video7799,a guy chops up garlic and pours it over chicken frying in a pan,"[[9335, 1.2512983083724976]]","[[9335, 1.2512983083724976], [7911, 1.3261648416519165], [8479, 1.3263781070709229], [8834, 1.3483747243881226], [7820, 1.3681232929229736]]","[[9335, 1.2512983083724976], [7911, 1.3261648416519165], [8479, 1.3263781070709229], [8834, 1.3483747243881226], [7820, 1.3681232929229736], [9798, 1.3686957359313965], [8654, 1.3745275735855103], [9625, 1.3837461471557617], [9022, 1.387202501296997], [7154, 1.3930668830871582]]","[[9335, 1.2512983083724976], [7911, 1.3261648416519165], [8479, 1.3263781070709229], [8834, 1.3483747243881226], [7820, 1.3681232929229736], [9798, 1.3686957359313965], [8654, 1.3745275735855103], [9625, 1.3837461471557617], [9022, 1.387202501296997], [7154, 1.3930668830871582], [7165, 1.394570231437683], [9689, 1.3964418172836304], [7376, 1.4012293815612793], [9693, 1.404099702835083], [9687, 1.4044132232666016]]",7799
video9975,a yellow sports car with a guy speaking about the car,"[[7110, 1.3591195344924927]]","[[7110, 1.3591195344924927], [8901, 1.4252135753631592], [7151, 1.4337966442108154], [9806, 1.441227912902832], [7506, 1.4436029195785522]]","[[7110, 1.3591195344924927], [8901, 1.4252135753631592], [7151, 1.4337966442108154], [9806, 1.441227912902832], [7506, 1.4436029195785522], [7844, 1.4445255994796753], [9690, 1.4512603282928467], [7616, 1.4524822235107422], [7828, 1.4548240900039673], [9677, 1.4578092098236084]]","[[7110, 1.3591195344924927], [8901, 1.4252135753631592], [7151, 1.4337966442108154], [9806, 1.441227912902832], [7506, 1.4436029195785522], [7844, 1.4445255994796753], [9690, 1.4512603282928467], [7616, 1.4524822235107422], [7828, 1.4548240900039673], [9677, 1.4578092098236084], [9331, 1.4583587646484375], [9622, 1.4591045379638672], [8306, 1.4629205465316772], [8259, 1.4652518033981323], [8089, 1.4653420448303223]]",9975
video7731,fox newscasters discuss chris christie and his poll numbers,"[[7731, 1.3452565670013428]]","[[7731, 1.3452565670013428], [9223, 1.3735607862472534], [7234, 1.432912826538086], [8789, 1.4404845237731934], [9512, 1.4446641206741333]]","[[7731, 1.3452565670013428], [9223, 1.3735607862472534], [7234, 1.432912826538086], [8789, 1.4404845237731934], [9512, 1.4446641206741333], [7158, 1.4559617042541504], [8175, 1.4912745952606201], [8927, 1.526820182800293], [7754, 1.5283565521240234], [7834, 1.531996250152588]]","[[7731, 1.3452565670013428], [9223, 1.3735607862472534], [7234, 1.432912826538086], [8789, 1.4404845237731934], [9512, 1.4446641206741333], [7158, 1.4559617042541504], [8175, 1.4912745952606201], [8927, 1.526820182800293], [7754, 1.5283565521240234], [7834, 1.531996250152588], [8864, 1.5336250066757202], [7613, 1.5337204933166504], [8930, 1.5380370616912842], [9359, 1.5435330867767334], [9692, 1.5442708730697632]]",7731
video9685,people practising marshal arts,"[[9813, 1.4189702272415161]]","[[9813, 1.4189702272415161], [7766, 1.4327161312103271], [9832, 1.4395580291748047], [9800, 1.4432520866394043], [9806, 1.446514368057251]]","[[9813, 1.4189702272415161], [7766, 1.4327161312103271], [9832, 1.4395580291748047], [9800, 1.4432520866394043], [9806, 1.446514368057251], [9826, 1.4479268789291382], [7780, 1.4480464458465576], [8125, 1.450514316558838], [7544, 1.4541633129119873], [7464, 1.4574494361877441]]","[[9813, 1.4189702272415161], [7766, 1.4327161312103271], [9832, 1.4395580291748047], [9800, 1.4432520866394043], [9806, 1.446514368057251], [9826, 1.4479268789291382], [7780, 1.4480464458465576], [8125, 1.450514316558838], [7544, 1.4541633129119873], [7464, 1.4574494361877441], [7614, 1.4596000909805298], [9355, 1.4608396291732788], [9451, 1.4610521793365479], [7214, 1.4616087675094604], [7445, 1.462752103805542]]",9685
video7829,someone is putting a skeleton slide on a projector,"[[7829, 1.4420092105865479]]","[[7829, 1.4420092105865479], [8626, 1.4422248601913452], [7343, 1.4482648372650146], [8121, 1.4522415399551392], [8078, 1.459293246269226]]","[[7829, 1.4420092105865479], [8626, 1.4422248601913452], [7343, 1.4482648372650146], [8121, 1.4522415399551392], [8078, 1.459293246269226], [8622, 1.4610739946365356], [9350, 1.4681079387664795], [9508, 1.4751981496810913], [7977, 1.479426622390747], [7593, 1.4858454465866089]]","[[7829, 1.4420092105865479], [8626, 1.4422248601913452], [7343, 1.4482648372650146], [8121, 1.4522415399551392], [8078, 1.459293246269226], [8622, 1.4610739946365356], [9350, 1.4681079387664795], [9508, 1.4751981496810913], [7977, 1.479426622390747], [7593, 1.4858454465866089], [7350, 1.4876072406768799], [7113, 1.489957571029663], [7576, 1.4928028583526611], [9578, 1.5038926601409912], [9530, 1.5078659057617188]]",7829
video7969,views of two persons working on the super computer with the head phones on,"[[8472, 1.4066457748413086]]","[[8472, 1.4066457748413086], [7365, 1.4607689380645752], [8804, 1.4674713611602783], [8626, 1.4752614498138428], [7369, 1.4811087846755981]]","[[8472, 1.4066457748413086], [7365, 1.4607689380645752], [8804, 1.4674713611602783], [8626, 1.4752614498138428], [7369, 1.4811087846755981], [7028, 1.4875798225402832], [8246, 1.4894218444824219], [9530, 1.493778109550476], [7685, 1.4968810081481934], [9221, 1.4981451034545898]]","[[8472, 1.4066457748413086], [7365, 1.4607689380645752], [8804, 1.4674713611602783], [8626, 1.4752614498138428], [7369, 1.4811087846755981], [7028, 1.4875798225402832], [8246, 1.4894218444824219], [9530, 1.493778109550476], [7685, 1.4968810081481934], [9221, 1.4981451034545898], [8473, 1.4982070922851562], [9322, 1.5007210969924927], [7343, 1.5007226467132568], [7546, 1.5051538944244385], [9744, 1.5099647045135498]]",7969
video9775,a man speaks to children in a classroom,"[[7843, 1.3725121021270752]]","[[7843, 1.3725121021270752], [9775, 1.3740216493606567], [9908, 1.3915159702301025], [9777, 1.4250774383544922], [7134, 1.438002109527588]]","[[7843, 1.3725121021270752], [9775, 1.3740216493606567], [9908, 1.3915159702301025], [9777, 1.4250774383544922], [7134, 1.438002109527588], [9474, 1.438060998916626], [9326, 1.4428036212921143], [8301, 1.4471194744110107], [8331, 1.4505269527435303], [9117, 1.4627331495285034]]","[[7843, 1.3725121021270752], [9775, 1.3740216493606567], [9908, 1.3915159702301025], [9777, 1.4250774383544922], [7134, 1.438002109527588], [9474, 1.438060998916626], [9326, 1.4428036212921143], [8301, 1.4471194744110107], [8331, 1.4505269527435303], [9117, 1.4627331495285034], [8804, 1.4689595699310303], [7491, 1.478279709815979], [8812, 1.479936122894287], [7412, 1.4844536781311035], [7828, 1.4943681955337524]]",9775
video7410,vladmir putin talks on the news about the fight against terrorism,"[[7410, 1.3230657577514648]]","[[7410, 1.3230657577514648], [8905, 1.4766381978988647], [7967, 1.4797158241271973], [7469, 1.4798693656921387], [8464, 1.4972721338272095]]","[[7410, 1.3230657577514648], [8905, 1.4766381978988647], [7967, 1.4797158241271973], [7469, 1.4798693656921387], [8464, 1.4972721338272095], [8906, 1.5024869441986084], [9450, 1.5036656856536865], [7568, 1.5040051937103271], [8311, 1.507507085800171], [7825, 1.5122816562652588]]","[[7410, 1.3230657577514648], [8905, 1.4766381978988647], [7967, 1.4797158241271973], [7469, 1.4798693656921387], [8464, 1.4972721338272095], [8906, 1.5024869441986084], [9450, 1.5036656856536865], [7568, 1.5040051937103271], [8311, 1.507507085800171], [7825, 1.5122816562652588], [9404, 1.5160261392593384], [9777, 1.5170693397521973], [8267, 1.5177712440490723], [8493, 1.5184533596038818], [8626, 1.5200141668319702]]",7410
video8116,a dad plays video games with his son,"[[9320, 1.4639261960983276]]","[[9320, 1.4639261960983276], [8472, 1.4644068479537964], [7593, 1.4670305252075195], [7363, 1.4772059917449951], [8459, 1.483345866203308]]","[[9320, 1.4639261960983276], [8472, 1.4644068479537964], [7593, 1.4670305252075195], [7363, 1.4772059917449951], [8459, 1.483345866203308], [7780, 1.4883135557174683], [8681, 1.4921915531158447], [8788, 1.4935359954833984], [7203, 1.4950308799743652], [9770, 1.4963788986206055]]","[[9320, 1.4639261960983276], [8472, 1.4644068479537964], [7593, 1.4670305252075195], [7363, 1.4772059917449951], [8459, 1.483345866203308], [7780, 1.4883135557174683], [8681, 1.4921915531158447], [8788, 1.4935359954833984], [7203, 1.4950308799743652], [9770, 1.4963788986206055], [7445, 1.5014376640319824], [9324, 1.502729892730713], [7969, 1.5052108764648438], [9909, 1.5055248737335205], [8256, 1.5069072246551514]]",8116
video8348,a woman looks after abandoned children for free in her home,"[[8348, 1.350912094116211]]","[[8348, 1.350912094116211], [7466, 1.4279426336288452], [8899, 1.4417781829833984], [7113, 1.4468069076538086], [9404, 1.4544920921325684]]","[[8348, 1.350912094116211], [7466, 1.4279426336288452], [8899, 1.4417781829833984], [7113, 1.4468069076538086], [9404, 1.4544920921325684], [7364, 1.4610600471496582], [7822, 1.4700782299041748], [9357, 1.4767628908157349], [7728, 1.4824244976043701], [9307, 1.4842798709869385]]","[[8348, 1.350912094116211], [7466, 1.4279426336288452], [8899, 1.4417781829833984], [7113, 1.4468069076538086], [9404, 1.4544920921325684], [7364, 1.4610600471496582], [7822, 1.4700782299041748], [9357, 1.4767628908157349], [7728, 1.4824244976043701], [9307, 1.4842798709869385], [9343, 1.4843440055847168], [9320, 1.4858142137527466], [7201, 1.4893712997436523], [8300, 1.4937925338745117], [9576, 1.4939990043640137]]",8348
video9251,a group of people are stamp dancing on stage in front of a crowd,"[[8926, 1.3995180130004883]]","[[8926, 1.3995180130004883], [9063, 1.4013893604278564], [8324, 1.4015016555786133], [8466, 1.4281315803527832], [9834, 1.4312201738357544]]","[[8926, 1.3995180130004883], [9063, 1.4013893604278564], [8324, 1.4015016555786133], [8466, 1.4281315803527832], [9834, 1.4312201738357544], [8441, 1.4450920820236206], [7596, 1.4512507915496826], [7141, 1.4600229263305664], [7135, 1.4602890014648438], [9513, 1.4758720397949219]]","[[8926, 1.3995180130004883], [9063, 1.4013893604278564], [8324, 1.4015016555786133], [8466, 1.4281315803527832], [9834, 1.4312201738357544], [8441, 1.4450920820236206], [7596, 1.4512507915496826], [7141, 1.4600229263305664], [7135, 1.4602890014648438], [9513, 1.4758720397949219], [8445, 1.4773454666137695], [9600, 1.4837689399719238], [7461, 1.485020399093628], [7558, 1.486769199371338], [7747, 1.4889051914215088]]",9251
