rel_video_id,query,top1,top5,top10,ground_truth
video8917,two men discuss social issues,"[[8822, 1.4622719287872314]]","[[8822, 1.4622719287872314], [7349, 1.466735601425171], [8917, 1.4712413549423218], [8932, 1.4736868143081665], [8685, 1.479848027229309]]","[[8822, 1.4622719287872314], [7349, 1.466735601425171], [8917, 1.4712413549423218], [8932, 1.4736868143081665], [8685, 1.479848027229309], [7501, 1.48931086063385], [8922, 1.4904634952545166], [8905, 1.493823528289795], [8120, 1.4976472854614258], [8828, 1.498506784439087]]",8917
video7704,a man with a very red nose,"[[9744, 1.461399793624878]]","[[9744, 1.461399793624878], [7362, 1.4900544881820679], [7207, 1.5098557472229004], [9682, 1.5148824453353882], [7704, 1.5153119564056396]]","[[9744, 1.461399793624878], [7362, 1.4900544881820679], [7207, 1.5098557472229004], [9682, 1.5148824453353882], [7704, 1.5153119564056396], [9405, 1.517439603805542], [9323, 1.5219666957855225], [7349, 1.5226072072982788], [8932, 1.5237181186676025], [7699, 1.5241392850875854]]",7704
video7218,episode from spongebob cartoon,"[[7029, 1.4085721969604492]]","[[7029, 1.4085721969604492], [8839, 1.4127180576324463], [7111, 1.4241822957992554], [9814, 1.4315485954284668], [8446, 1.4340757131576538]]","[[7029, 1.4085721969604492], [8839, 1.4127180576324463], [7111, 1.4241822957992554], [9814, 1.4315485954284668], [8446, 1.4340757131576538], [9808, 1.434919834136963], [9790, 1.4399172067642212], [8916, 1.4409093856811523], [8128, 1.4419816732406616], [9300, 1.4520734548568726]]",7218
video7028,a man is singing and standing in the road,"[[7028, 1.3751885890960693]]","[[7028, 1.3751885890960693], [7915, 1.4435319900512695], [7236, 1.4464434385299683], [9489, 1.490877389907837], [8416, 1.5025525093078613]]","[[7028, 1.3751885890960693], [7915, 1.4435319900512695], [7236, 1.4464434385299683], [9489, 1.490877389907837], [8416, 1.5025525093078613], [8573, 1.5030437707901], [7212, 1.5030648708343506], [9330, 1.5031793117523193], [8330, 1.506305456161499], [8251, 1.5164251327514648]]",7028
video8909,list of people s involved in making the documentary,"[[7149, 1.490620732307434]]","[[7149, 1.490620732307434], [8811, 1.4920082092285156], [9404, 1.494464635848999], [9245, 1.4957280158996582], [7825, 1.5026112794876099]]","[[7149, 1.490620732307434], [8811, 1.4920082092285156], [9404, 1.494464635848999], [9245, 1.4957280158996582], [7825, 1.5026112794876099], [8909, 1.5034281015396118], [9323, 1.5061612129211426], [8670, 1.5064988136291504], [8666, 1.5072414875030518], [9406, 1.507629632949829]]",8909
video8269,the man thought students should be given the freedom to learn,"[[8472, 1.4239017963409424]]","[[8472, 1.4239017963409424], [7345, 1.450587511062622], [8331, 1.4571423530578613], [7134, 1.460066795349121], [7375, 1.4796738624572754]]","[[8472, 1.4239017963409424], [7345, 1.450587511062622], [8331, 1.4571423530578613], [7134, 1.460066795349121], [7375, 1.4796738624572754], [9406, 1.4822498559951782], [7680, 1.4841768741607666], [9117, 1.4874508380889893], [9802, 1.4900803565979004], [7418, 1.4944649934768677]]",8269
video9354,a red truck is burning while three men talk about a car,"[[9354, 1.3951090574264526]]","[[9354, 1.3951090574264526], [7844, 1.4868477582931519], [9036, 1.4877817630767822], [7060, 1.502397060394287], [8851, 1.5500006675720215]]","[[9354, 1.3951090574264526], [7844, 1.4868477582931519], [9036, 1.4877817630767822], [7060, 1.502397060394287], [8851, 1.5500006675720215], [8311, 1.5529613494873047], [8864, 1.5582165718078613], [9811, 1.576774001121521], [9691, 1.5771691799163818], [8932, 1.5775558948516846]]",9354
video8825,a woman holds up a leather jacket,"[[8825, 1.3323352336883545]]","[[8825, 1.3323352336883545], [9919, 1.4018962383270264], [9750, 1.4749562740325928], [9023, 1.4990718364715576], [7171, 1.5056748390197754]]","[[8825, 1.3323352336883545], [9919, 1.4018962383270264], [9750, 1.4749562740325928], [9023, 1.4990718364715576], [7171, 1.5056748390197754], [8783, 1.509796142578125], [9277, 1.5099482536315918], [8011, 1.5146710872650146], [8305, 1.518073320388794], [9793, 1.5219035148620605]]",8825
video9324,animated video showing a bottle rolling across an empty hallway,"[[9324, 1.359230875968933]]","[[9324, 1.359230875968933], [8799, 1.5019266605377197], [8473, 1.5162639617919922], [7223, 1.5400340557098389], [8911, 1.5432157516479492]]","[[9324, 1.359230875968933], [8799, 1.5019266605377197], [8473, 1.5162639617919922], [7223, 1.5400340557098389], [8911, 1.5432157516479492], [7368, 1.543701410293579], [8689, 1.5477001667022705], [8787, 1.5506707429885864], [7831, 1.562732219696045], [9832, 1.5645647048950195]]",9324
video9403,i see a prince trying to get a girl and i see peter pan play around,"[[9403, 1.4353582859039307]]","[[9403, 1.4353582859039307], [7467, 1.4710679054260254], [7164, 1.495413899421692], [8110, 1.5014922618865967], [7583, 1.5183160305023193]]","[[9403, 1.4353582859039307], [7467, 1.4710679054260254], [7164, 1.495413899421692], [8110, 1.5014922618865967], [7583, 1.5183160305023193], [7964, 1.5186567306518555], [8781, 1.5194122791290283], [8790, 1.5213818550109863], [7222, 1.5313268899917603], [8903, 1.5330357551574707]]",9403
video8254,a woman in a purple dress is talking on a video,"[[9575, 1.3743135929107666]]","[[9575, 1.3743135929107666], [8461, 1.4260814189910889], [8254, 1.4620089530944824], [7348, 1.4694085121154785], [8789, 1.4700348377227783]]","[[9575, 1.3743135929107666], [8461, 1.4260814189910889], [8254, 1.4620089530944824], [7348, 1.4694085121154785], [8789, 1.4700348377227783], [7580, 1.486541748046875], [9791, 1.4890165328979492], [7229, 1.49332594871521], [7724, 1.4952560663223267], [8669, 1.4972202777862549]]",8254
video7148,a cheif is preparing a treat,"[[8834, 1.4673558473587036]]","[[8834, 1.4673558473587036], [7785, 1.4712104797363281], [8604, 1.4804039001464844], [8325, 1.4833407402038574], [8865, 1.4947686195373535]]","[[8834, 1.4673558473587036], [7785, 1.4712104797363281], [8604, 1.4804039001464844], [8325, 1.4833407402038574], [8865, 1.4947686195373535], [9693, 1.4960620403289795], [8247, 1.5001370906829834], [7362, 1.5013751983642578], [8915, 1.5081195831298828], [7561, 1.5148371458053589]]",7148
video7367,this is a rock band music video,"[[8978, 1.442806363105774]]","[[8978, 1.442806363105774], [7367, 1.4449788331985474], [7205, 1.4487838745117188], [7411, 1.4564892053604126], [7528, 1.4627254009246826]]","[[8978, 1.442806363105774], [7367, 1.4449788331985474], [7205, 1.4487838745117188], [7411, 1.4564892053604126], [7528, 1.4627254009246826], [9489, 1.4642486572265625], [7135, 1.4681241512298584], [7767, 1.484505534172058], [7917, 1.508164644241333], [7461, 1.51015043258667]]",7367
video9574,in the ocean a man on a surfboard rides a wave,"[[9574, 1.4289772510528564]]","[[9574, 1.4289772510528564], [7681, 1.4968982934951782], [9359, 1.5171376466751099], [8457, 1.5209932327270508], [9342, 1.528411626815796]]","[[9574, 1.4289772510528564], [7681, 1.4968982934951782], [9359, 1.5171376466751099], [8457, 1.5209932327270508], [9342, 1.528411626815796], [7795, 1.5319087505340576], [8949, 1.5511091947555542], [9578, 1.5602449178695679], [8493, 1.5737788677215576], [9201, 1.5752835273742676]]",9574
video9516,people are cheering at a stadium,"[[8476, 1.414802074432373]]","[[8476, 1.414802074432373], [9516, 1.4426039457321167], [9305, 1.448142170906067], [7500, 1.4720981121063232], [8652, 1.4891080856323242]]","[[8476, 1.414802074432373], [9516, 1.4426039457321167], [9305, 1.448142170906067], [7500, 1.4720981121063232], [8652, 1.4891080856323242], [7378, 1.4914591312408447], [7788, 1.4948453903198242], [9681, 1.494964599609375], [9745, 1.496730923652649], [8013, 1.4975190162658691]]",9516
video9329,a couple is shown,"[[9682, 1.4692577123641968]]","[[9682, 1.4692577123641968], [7682, 1.4737673997879028], [9801, 1.4796556234359741], [8683, 1.4874324798583984], [8786, 1.4927334785461426]]","[[9682, 1.4692577123641968], [7682, 1.4737673997879028], [9801, 1.4796556234359741], [8683, 1.4874324798583984], [8786, 1.4927334785461426], [8807, 1.4927805662155151], [8302, 1.494715929031372], [8653, 1.5039174556732178], [9329, 1.5047982931137085], [7212, 1.508678913116455]]",9329
video9580,the animals are having nice time together and eating food,"[[8242, 1.4546830654144287]]","[[8242, 1.4546830654144287], [9339, 1.4730867147445679], [8866, 1.5224497318267822], [9321, 1.5264718532562256], [8469, 1.527336597442627]]","[[8242, 1.4546830654144287], [9339, 1.4730867147445679], [8866, 1.5224497318267822], [9321, 1.5264718532562256], [8469, 1.527336597442627], [9580, 1.5344445705413818], [8604, 1.5362286567687988], [8244, 1.5387063026428223], [8935, 1.542260766029358], [8044, 1.5432748794555664]]",9580
video8712,a woman is showing nail polish,"[[7909, 1.4092681407928467]]","[[7909, 1.4092681407928467], [8791, 1.4102933406829834], [9220, 1.4518948793411255], [7173, 1.4708242416381836], [8712, 1.4994614124298096]]","[[7909, 1.4092681407928467], [8791, 1.4102933406829834], [9220, 1.4518948793411255], [7173, 1.4708242416381836], [8712, 1.4994614124298096], [9025, 1.5074739456176758], [8261, 1.516573429107666], [8679, 1.5258818864822388], [7684, 1.5275342464447021], [7363, 1.531033992767334]]",8712
video8556,a group of people are stamp dancing on stage in front of a crowd,"[[9063, 1.3694926500320435]]","[[9063, 1.3694926500320435], [7141, 1.4221394062042236], [7202, 1.4546144008636475], [8556, 1.4736601114273071], [9243, 1.4774138927459717]]","[[9063, 1.3694926500320435], [7141, 1.4221394062042236], [7202, 1.4546144008636475], [8556, 1.4736601114273071], [9243, 1.4774138927459717], [9251, 1.481360912322998], [9957, 1.4828710556030273], [8914, 1.4880610704421997], [7351, 1.4919440746307373], [7725, 1.4932806491851807]]",8556
video9253,people talking about their trip and how they are taken care of,"[[7751, 1.448377251625061]]","[[7751, 1.448377251625061], [8796, 1.4713118076324463], [7589, 1.4829051494598389], [9246, 1.4919861555099487], [7825, 1.492691159248352]]","[[7751, 1.448377251625061], [8796, 1.4713118076324463], [7589, 1.4829051494598389], [9246, 1.4919861555099487], [7825, 1.492691159248352], [9404, 1.494807481765747], [8306, 1.5021358728408813], [7546, 1.5026930570602417], [8022, 1.5043277740478516], [7174, 1.505603551864624]]",9253
video8949,woman with swimming suit is plunging into the water and gets rid of the suit,"[[8949, 1.420467734336853]]","[[8949, 1.420467734336853], [9830, 1.423882007598877], [8928, 1.436933994293213], [7795, 1.4744408130645752], [8678, 1.4831130504608154]]","[[8949, 1.420467734336853], [9830, 1.423882007598877], [8928, 1.436933994293213], [7795, 1.4744408130645752], [8678, 1.4831130504608154], [9342, 1.4909124374389648], [9016, 1.4938558340072632], [7152, 1.5099236965179443], [8999, 1.5155434608459473], [9201, 1.5263018608093262]]",8949
video8119,guy explaining what stiff person syndrome is,"[[9728, 1.3931050300598145]]","[[9728, 1.3931050300598145], [8119, 1.4374406337738037], [9032, 1.4642095565795898], [7829, 1.4742969274520874], [9474, 1.4858036041259766]]","[[9728, 1.3931050300598145], [8119, 1.4374406337738037], [9032, 1.4642095565795898], [7829, 1.4742969274520874], [9474, 1.4858036041259766], [9825, 1.4868346452713013], [9249, 1.4894999265670776], [7946, 1.4996249675750732], [8301, 1.5051170587539673], [8321, 1.507956862449646]]",8119
video7854,a guy talks outside in the snow at a ski resort,"[[7854, 1.3608078956604004]]","[[7854, 1.3608078956604004], [7564, 1.4529480934143066], [8450, 1.4881823062896729], [7914, 1.5544557571411133], [7412, 1.5553094148635864]]","[[7854, 1.3608078956604004], [7564, 1.4529480934143066], [8450, 1.4881823062896729], [7914, 1.5544557571411133], [7412, 1.5553094148635864], [8306, 1.5608184337615967], [7174, 1.5656216144561768], [7368, 1.582571268081665], [9788, 1.5944850444793701], [9332, 1.5952728986740112]]",7854
video7110,there is a man shooting other people in a corridor,"[[7576, 1.4426140785217285]]","[[7576, 1.4426140785217285], [9784, 1.4625470638275146], [7822, 1.48976731300354], [8788, 1.4919023513793945], [7757, 1.507657527923584]]","[[7576, 1.4426140785217285], [9784, 1.4625470638275146], [7822, 1.48976731300354], [8788, 1.4919023513793945], [7757, 1.507657527923584], [9837, 1.5110021829605103], [8808, 1.5119907855987549], [7780, 1.5127990245819092], [7686, 1.5185357332229614], [8249, 1.5243167877197266]]",7110
video9605,a special songs for the game,"[[8817, 1.4388153553009033]]","[[8817, 1.4388153553009033], [9542, 1.4585633277893066], [9516, 1.4589719772338867], [7358, 1.4611752033233643], [8979, 1.4664257764816284]]","[[8817, 1.4388153553009033], [9542, 1.4585633277893066], [9516, 1.4589719772338867], [7358, 1.4611752033233643], [8979, 1.4664257764816284], [7787, 1.4674192667007446], [7789, 1.470190405845642], [7839, 1.470845103263855], [9605, 1.471346139907837], [8913, 1.476209282875061]]",9605
video8116,a dad plays video games with his son,"[[7593, 1.4888174533843994]]","[[7593, 1.4888174533843994], [8815, 1.5075125694274902], [9200, 1.512993574142456], [8863, 1.5201172828674316], [9031, 1.5216015577316284]]","[[7593, 1.4888174533843994], [8815, 1.5075125694274902], [9200, 1.512993574142456], [8863, 1.5201172828674316], [9031, 1.5216015577316284], [8459, 1.5246936082839966], [8578, 1.5248312950134277], [8787, 1.5273098945617676], [9832, 1.5291131734848022], [9909, 1.5294544696807861]]",8116
video7145,a critic about wine speaks about the french wines,"[[9406, 1.5143499374389648]]","[[9406, 1.5143499374389648], [8471, 1.517867088317871], [7946, 1.5200436115264893], [9885, 1.5263571739196777], [9450, 1.551909327507019]]","[[9406, 1.5143499374389648], [8471, 1.517867088317871], [7946, 1.5200436115264893], [9885, 1.5263571739196777], [9450, 1.551909327507019], [7833, 1.552139401435852], [8917, 1.5542240142822266], [8329, 1.5583477020263672], [9825, 1.558779001235962], [7145, 1.559004306793213]]",7145
video7752,a man speaks on driving and a car model,"[[7026, 1.4586775302886963]]","[[7026, 1.4586775302886963], [7115, 1.4588350057601929], [7597, 1.4650046825408936], [8651, 1.4714634418487549], [7765, 1.4813567399978638]]","[[7026, 1.4586775302886963], [7115, 1.4588350057601929], [7597, 1.4650046825408936], [8651, 1.4714634418487549], [7765, 1.4813567399978638], [7752, 1.482921838760376], [9691, 1.4933691024780273], [8344, 1.4940258264541626], [7354, 1.4946889877319336], [7138, 1.4968340396881104]]",7752
video7946,the man sitting in the black chair and wearing brown suit is talking,"[[7946, 1.4266605377197266]]","[[7946, 1.4266605377197266], [8120, 1.4268436431884766], [7753, 1.430806040763855], [9825, 1.4427006244659424], [9474, 1.4509624242782593]]","[[7946, 1.4266605377197266], [8120, 1.4268436431884766], [7753, 1.430806040763855], [9825, 1.4427006244659424], [9474, 1.4509624242782593], [9418, 1.4688084125518799], [9885, 1.4916234016418457], [7234, 1.4930983781814575], [8917, 1.4937341213226318], [8905, 1.494053602218628]]",7946
video9513,a woman is smiling,"[[9793, 1.4488173723220825]]","[[9793, 1.4488173723220825], [9241, 1.4495184421539307], [8304, 1.4531466960906982], [7724, 1.4783257246017456], [8974, 1.4795763492584229]]","[[9793, 1.4488173723220825], [9241, 1.4495184421539307], [8304, 1.4531466960906982], [7724, 1.4783257246017456], [8974, 1.4795763492584229], [8792, 1.482649803161621], [8074, 1.4835267066955566], [9682, 1.4849154949188232], [7162, 1.4880789518356323], [9329, 1.4901809692382812]]",9513
video9623,a man is on a cell phone while people are fighting,"[[7576, 1.4752713441848755]]","[[7576, 1.4752713441848755], [9623, 1.4809153079986572], [8416, 1.490081548690796], [7822, 1.4956233501434326], [8808, 1.497502088546753]]","[[7576, 1.4752713441848755], [9623, 1.4809153079986572], [8416, 1.490081548690796], [7822, 1.4956233501434326], [8808, 1.497502088546753], [8061, 1.4999456405639648], [9323, 1.5079456567764282], [9697, 1.5141165256500244], [7211, 1.5175837278366089], [7593, 1.5176336765289307]]",9623
video7412,a man talks about visiting visiting a specific place to buy some things,"[[8796, 1.4292819499969482]]","[[8796, 1.4292819499969482], [8831, 1.4380183219909668], [9337, 1.4787201881408691], [8306, 1.4830149412155151], [7116, 1.4925490617752075]]","[[8796, 1.4292819499969482], [8831, 1.4380183219909668], [9337, 1.4787201881408691], [8306, 1.4830149412155151], [7116, 1.4925490617752075], [9679, 1.495123267173767], [9246, 1.4952571392059326], [7174, 1.4986817836761475], [9404, 1.4990386962890625], [9244, 1.5020933151245117]]",7412
video9872,someone is playing a first person shooter game and is making jokes,"[[7757, 1.4347106218338013]]","[[7757, 1.4347106218338013], [9837, 1.4351136684417725], [7207, 1.4390311241149902], [7780, 1.446581482887268], [7766, 1.447522759437561]]","[[7757, 1.4347106218338013], [9837, 1.4351136684417725], [7207, 1.4390311241149902], [7780, 1.446581482887268], [7766, 1.447522759437561], [8788, 1.4763500690460205], [8070, 1.4917097091674805], [9813, 1.5062321424484253], [9010, 1.5066158771514893], [9795, 1.511866569519043]]",9872
