rel_video_id,query,top1,top5,top10,ground_truth
video8917,two men discuss social issues,"[[8822, 1.4576407670974731]]","[[8822, 1.4576407670974731], [8917, 1.4718130826950073], [7349, 1.4786427021026611], [8685, 1.4789433479309082], [7501, 1.4857994318008423]]","[[8822, 1.4576407670974731], [8917, 1.4718130826950073], [7349, 1.4786427021026611], [8685, 1.4789433479309082], [7501, 1.4857994318008423], [8120, 1.4924776554107666], [8922, 1.4963595867156982], [8932, 1.4994471073150635], [8905, 1.5018633604049683], [7158, 1.5021145343780518]]",8917
video7704,a man with a very red nose,"[[9744, 1.4575116634368896]]","[[9744, 1.4575116634368896], [8671, 1.4986865520477295], [9682, 1.5019848346710205], [8932, 1.5027384757995605], [7211, 1.5092730522155762]]","[[9744, 1.4575116634368896], [8671, 1.4986865520477295], [9682, 1.5019848346710205], [8932, 1.5027384757995605], [7211, 1.5092730522155762], [7362, 1.5153093338012695], [9030, 1.5194191932678223], [7586, 1.5198768377304077], [8316, 1.5203739404678345], [7979, 1.5205260515213013]]",7704
video7218,episode from spongebob cartoon,"[[8839, 1.412313461303711]]","[[8839, 1.412313461303711], [7111, 1.4179186820983887], [8446, 1.4285075664520264], [7029, 1.4370214939117432], [8916, 1.4387855529785156]]","[[8839, 1.412313461303711], [7111, 1.4179186820983887], [8446, 1.4285075664520264], [7029, 1.4370214939117432], [8916, 1.4387855529785156], [9808, 1.4397584199905396], [8128, 1.443936824798584], [9814, 1.4440968036651611], [9790, 1.447289228439331], [7835, 1.452743649482727]]",7218
video7028,a man is singing and standing in the road,"[[7028, 1.3712873458862305]]","[[7028, 1.3712873458862305], [7915, 1.4548695087432861], [9330, 1.47400963306427], [7212, 1.4879093170166016], [8416, 1.4976303577423096]]","[[7028, 1.3712873458862305], [7915, 1.4548695087432861], [9330, 1.47400963306427], [7212, 1.4879093170166016], [8416, 1.4976303577423096], [8573, 1.4985405206680298], [7236, 1.5016552209854126], [8670, 1.5029449462890625], [9131, 1.5032498836517334], [7204, 1.5049163103103638]]",7028
video8909,list of people s involved in making the documentary,"[[9404, 1.4913487434387207]]","[[9404, 1.4913487434387207], [9406, 1.4985312223434448], [8499, 1.5049365758895874], [8666, 1.5060770511627197], [8811, 1.5076349973678589]]","[[9404, 1.4913487434387207], [9406, 1.4985312223434448], [8499, 1.5049365758895874], [8666, 1.5060770511627197], [8811, 1.5076349973678589], [7149, 1.5077502727508545], [9245, 1.5077576637268066], [7825, 1.5100321769714355], [7346, 1.5105929374694824], [8909, 1.5107831954956055]]",8909
video8269,the man thought students should be given the freedom to learn,"[[8472, 1.4443378448486328]]","[[8472, 1.4443378448486328], [7345, 1.4450398683547974], [8331, 1.4453314542770386], [7375, 1.4482959508895874], [7134, 1.4619635343551636]]","[[8472, 1.4443378448486328], [7345, 1.4450398683547974], [8331, 1.4453314542770386], [7375, 1.4482959508895874], [7134, 1.4619635343551636], [7418, 1.4830583333969116], [7680, 1.484275460243225], [9117, 1.486928939819336], [9802, 1.489728569984436], [9406, 1.49137544631958]]",8269
video9354,a red truck is burning while three men talk about a car,"[[9354, 1.3717765808105469]]","[[9354, 1.3717765808105469], [9036, 1.4911644458770752], [7060, 1.5184485912322998], [7844, 1.5436607599258423], [8851, 1.5575642585754395]]","[[9354, 1.3717765808105469], [9036, 1.4911644458770752], [7060, 1.5184485912322998], [7844, 1.5436607599258423], [8851, 1.5575642585754395], [8864, 1.55978262424469], [8311, 1.583694338798523], [9833, 1.585402011871338], [8917, 1.5911433696746826], [9811, 1.5945727825164795]]",9354
video8825,a woman holds up a leather jacket,"[[8825, 1.3719754219055176]]","[[8825, 1.3719754219055176], [9919, 1.4090315103530884], [8314, 1.4912406206130981], [8011, 1.500354528427124], [8392, 1.5023313760757446]]","[[8825, 1.3719754219055176], [9919, 1.4090315103530884], [8314, 1.4912406206130981], [8011, 1.500354528427124], [8392, 1.5023313760757446], [9782, 1.5139172077178955], [9277, 1.5151991844177246], [9348, 1.5186679363250732], [8650, 1.5192489624023438], [9023, 1.5221397876739502]]",8825
video9324,animated video showing a bottle rolling across an empty hallway,"[[9324, 1.4022026062011719]]","[[9324, 1.4022026062011719], [8799, 1.4996004104614258], [8473, 1.5045971870422363], [8911, 1.5322085618972778], [7368, 1.533137559890747]]","[[9324, 1.4022026062011719], [8799, 1.4996004104614258], [8473, 1.5045971870422363], [8911, 1.5322085618972778], [7368, 1.533137559890747], [8787, 1.5386755466461182], [8689, 1.5527923107147217], [8128, 1.554712176322937], [9832, 1.5590345859527588], [9695, 1.5611512660980225]]",9324
video9403,i see a prince trying to get a girl and i see peter pan play around,"[[9403, 1.4540367126464844]]","[[9403, 1.4540367126464844], [8794, 1.4783881902694702], [8110, 1.4990460872650146], [7467, 1.5050309896469116], [7164, 1.5118076801300049]]","[[9403, 1.4540367126464844], [8794, 1.4783881902694702], [8110, 1.4990460872650146], [7467, 1.5050309896469116], [7164, 1.5118076801300049], [7222, 1.5178744792938232], [8903, 1.5238337516784668], [7964, 1.5278432369232178], [7583, 1.5355517864227295], [7747, 1.5361135005950928]]",9403
video8254,a woman in a purple dress is talking on a video,"[[9575, 1.3721023797988892]]","[[9575, 1.3721023797988892], [8461, 1.4283277988433838], [8254, 1.4679523706436157], [7348, 1.4692593812942505], [8789, 1.4796695709228516]]","[[9575, 1.3721023797988892], [8461, 1.4283277988433838], [8254, 1.4679523706436157], [7348, 1.4692593812942505], [8789, 1.4796695709228516], [7580, 1.4824166297912598], [9791, 1.4905693531036377], [8669, 1.4910409450531006], [7229, 1.4941787719726562], [7724, 1.4963204860687256]]",8254
video7148,a cheif is preparing a treat,"[[8834, 1.4777278900146484]]","[[8834, 1.4777278900146484], [8865, 1.4915152788162231], [8325, 1.5003050565719604], [8247, 1.5046331882476807], [9537, 1.506948471069336]]","[[8834, 1.4777278900146484], [8865, 1.4915152788162231], [8325, 1.5003050565719604], [8247, 1.5046331882476807], [9537, 1.506948471069336], [8604, 1.5085300207138062], [7785, 1.5129541158676147], [8915, 1.5151267051696777], [7362, 1.5152347087860107], [7695, 1.5190777778625488]]",7148
video7367,this is a rock band music video,"[[8978, 1.448848009109497]]","[[8978, 1.448848009109497], [7528, 1.4703803062438965], [7205, 1.4754066467285156], [9589, 1.4810281991958618], [7411, 1.481588363647461]]","[[8978, 1.448848009109497], [7528, 1.4703803062438965], [7205, 1.4754066467285156], [9589, 1.4810281991958618], [7411, 1.481588363647461], [7767, 1.4829543828964233], [7917, 1.4988583326339722], [7135, 1.4992666244506836], [9489, 1.5027107000350952], [7233, 1.5092108249664307]]",7367
video9574,in the ocean a man on a surfboard rides a wave,"[[9574, 1.4296510219573975]]","[[9574, 1.4296510219573975], [7681, 1.5107427835464478], [8457, 1.5243091583251953], [7795, 1.540708065032959], [9342, 1.5446114540100098]]","[[9574, 1.4296510219573975], [7681, 1.5107427835464478], [8457, 1.5243091583251953], [7795, 1.540708065032959], [9342, 1.5446114540100098], [8949, 1.5496814250946045], [9578, 1.5506198406219482], [9359, 1.5546255111694336], [7176, 1.5740711688995361], [9253, 1.5815074443817139]]",9574
video9516,people are cheering at a stadium,"[[9516, 1.4252287149429321]]","[[9516, 1.4252287149429321], [8476, 1.4417524337768555], [9305, 1.4511196613311768], [7500, 1.459793210029602], [9745, 1.4859728813171387]]","[[9516, 1.4252287149429321], [8476, 1.4417524337768555], [9305, 1.4511196613311768], [7500, 1.459793210029602], [9745, 1.4859728813171387], [7378, 1.487765908241272], [7788, 1.4881863594055176], [8652, 1.4934394359588623], [8817, 1.5004310607910156], [8013, 1.5021724700927734]]",9516
video9329,a couple is shown,"[[7682, 1.4798983335494995]]","[[7682, 1.4798983335494995], [9682, 1.4850364923477173], [9801, 1.4910067319869995], [8683, 1.4940440654754639], [8302, 1.4946404695510864]]","[[7682, 1.4798983335494995], [9682, 1.4850364923477173], [9801, 1.4910067319869995], [8683, 1.4940440654754639], [8302, 1.4946404695510864], [8786, 1.4962618350982666], [8807, 1.499664068222046], [9329, 1.4998555183410645], [8653, 1.5084331035614014], [8330, 1.5087230205535889]]",9329
video9580,the animals are having nice time together and eating food,"[[9339, 1.4684492349624634]]","[[9339, 1.4684492349624634], [8242, 1.4771394729614258], [8866, 1.5115668773651123], [7342, 1.520164132118225], [7798, 1.5221593379974365]]","[[9339, 1.4684492349624634], [8242, 1.4771394729614258], [8866, 1.5115668773651123], [7342, 1.520164132118225], [7798, 1.5221593379974365], [8244, 1.5280910730361938], [8469, 1.5290062427520752], [9321, 1.5314271450042725], [9580, 1.5319890975952148], [8655, 1.539236068725586]]",9580
video8712,a woman is showing nail polish,"[[7909, 1.3984326124191284]]","[[7909, 1.3984326124191284], [8791, 1.405228853225708], [9220, 1.4539668560028076], [7173, 1.4701095819473267], [8712, 1.4780645370483398]]","[[7909, 1.3984326124191284], [8791, 1.405228853225708], [9220, 1.4539668560028076], [7173, 1.4701095819473267], [8712, 1.4780645370483398], [8679, 1.5014784336090088], [8261, 1.5148084163665771], [7684, 1.5178947448730469], [8774, 1.5183265209197998], [7216, 1.5391510725021362]]",8712
video8556,a group of people are stamp dancing on stage in front of a crowd,"[[9063, 1.392810344696045]]","[[9063, 1.392810344696045], [7141, 1.4435036182403564], [7202, 1.4692914485931396], [8556, 1.4748260974884033], [7725, 1.4865267276763916]]","[[9063, 1.392810344696045], [7141, 1.4435036182403564], [7202, 1.4692914485931396], [8556, 1.4748260974884033], [7725, 1.4865267276763916], [7960, 1.4940743446350098], [9243, 1.4943604469299316], [8914, 1.4983940124511719], [9251, 1.500751256942749], [7351, 1.5013478994369507]]",8556
video9253,people talking about their trip and how they are taken care of,"[[7751, 1.4445515871047974]]","[[7751, 1.4445515871047974], [9253, 1.4695206880569458], [7589, 1.4750456809997559], [8796, 1.4886891841888428], [7825, 1.4917129278182983]]","[[7751, 1.4445515871047974], [9253, 1.4695206880569458], [7589, 1.4750456809997559], [8796, 1.4886891841888428], [7825, 1.4917129278182983], [8022, 1.4942940473556519], [8302, 1.500133991241455], [7174, 1.500632643699646], [8306, 1.5027015209197998], [7854, 1.5081226825714111]]",9253
video8949,woman with swimming suit is plunging into the water and gets rid of the suit,"[[9830, 1.4179432392120361]]","[[9830, 1.4179432392120361], [9016, 1.474496841430664], [9342, 1.4774155616760254], [8949, 1.4799014329910278], [8928, 1.482243299484253]]","[[9830, 1.4179432392120361], [9016, 1.474496841430664], [9342, 1.4774155616760254], [8949, 1.4799014329910278], [8928, 1.482243299484253], [8678, 1.500770092010498], [7152, 1.5043554306030273], [7795, 1.5056779384613037], [9201, 1.5108015537261963], [8999, 1.5211069583892822]]",8949
video8119,guy explaining what stiff person syndrome is,"[[9728, 1.3975446224212646]]","[[9728, 1.3975446224212646], [8119, 1.4455058574676514], [9825, 1.4657068252563477], [7829, 1.4765348434448242], [9032, 1.486910104751587]]","[[9728, 1.3975446224212646], [8119, 1.4455058574676514], [9825, 1.4657068252563477], [7829, 1.4765348434448242], [9032, 1.486910104751587], [9474, 1.4907236099243164], [9249, 1.492065668106079], [8917, 1.4960709810256958], [7946, 1.496552586555481], [7034, 1.5057305097579956]]",8119
video7854,a guy talks outside in the snow at a ski resort,"[[7854, 1.3587939739227295]]","[[7854, 1.3587939739227295], [7564, 1.4374881982803345], [8450, 1.4965394735336304], [7412, 1.5447943210601807], [7174, 1.5549405813217163]]","[[7854, 1.3587939739227295], [7564, 1.4374881982803345], [8450, 1.4965394735336304], [7412, 1.5447943210601807], [7174, 1.5549405813217163], [7914, 1.5884575843811035], [8306, 1.588895559310913], [8426, 1.6025499105453491], [9332, 1.605356216430664], [7368, 1.606090784072876]]",7854
video7110,there is a man shooting other people in a corridor,"[[9784, 1.4527255296707153]]","[[9784, 1.4527255296707153], [7576, 1.459348440170288], [8788, 1.480750322341919], [9837, 1.5005662441253662], [7822, 1.5077378749847412]]","[[9784, 1.4527255296707153], [7576, 1.459348440170288], [8788, 1.480750322341919], [9837, 1.5005662441253662], [7822, 1.5077378749847412], [7780, 1.5139764547348022], [9750, 1.518568992614746], [9804, 1.519804835319519], [7757, 1.5232090950012207], [7686, 1.5276262760162354]]",7110
video9605,a special songs for the game,"[[8817, 1.4437334537506104]]","[[8817, 1.4437334537506104], [9516, 1.4503284692764282], [9605, 1.4614720344543457], [9542, 1.4641928672790527], [7839, 1.4672449827194214]]","[[8817, 1.4437334537506104], [9516, 1.4503284692764282], [9605, 1.4614720344543457], [9542, 1.4641928672790527], [7839, 1.4672449827194214], [7358, 1.4718501567840576], [7787, 1.4718552827835083], [7789, 1.4726178646087646], [8979, 1.4761110544204712], [9029, 1.477785587310791]]",9605
video8116,a dad plays video games with his son,"[[9200, 1.5174577236175537]]","[[9200, 1.5174577236175537], [8815, 1.519566535949707], [8459, 1.5230133533477783], [7359, 1.5238070487976074], [7593, 1.524076223373413]]","[[9200, 1.5174577236175537], [8815, 1.519566535949707], [8459, 1.5230133533477783], [7359, 1.5238070487976074], [7593, 1.524076223373413], [9031, 1.5247764587402344], [8578, 1.5265601873397827], [9909, 1.5267300605773926], [8863, 1.529625415802002], [8787, 1.5306086540222168]]",8116
video7145,a critic about wine speaks about the french wines,"[[9406, 1.499541163444519]]","[[9406, 1.499541163444519], [8471, 1.5209429264068604], [9885, 1.5274122953414917], [7833, 1.545052409172058], [7946, 1.5516737699508667]]","[[9406, 1.499541163444519], [8471, 1.5209429264068604], [9885, 1.5274122953414917], [7833, 1.545052409172058], [7946, 1.5516737699508667], [9474, 1.5543358325958252], [8917, 1.5551388263702393], [9825, 1.5560026168823242], [8329, 1.5582554340362549], [9450, 1.5586330890655518]]",7145
video7752,a man speaks on driving and a car model,"[[7026, 1.4589221477508545]]","[[7026, 1.4589221477508545], [7115, 1.4689414501190186], [7597, 1.4699769020080566], [8651, 1.477687120437622], [7765, 1.4880598783493042]]","[[7026, 1.4589221477508545], [7115, 1.4689414501190186], [7597, 1.4699769020080566], [8651, 1.477687120437622], [7765, 1.4880598783493042], [8344, 1.4925457239151], [7469, 1.4982409477233887], [9677, 1.498655080795288], [7752, 1.503063678741455], [7209, 1.504472255706787]]",7752
video7946,the man sitting in the black chair and wearing brown suit is talking,"[[7753, 1.4285881519317627]]","[[7753, 1.4285881519317627], [8120, 1.4339888095855713], [9474, 1.4428719282150269], [9825, 1.4462577104568481], [7946, 1.4511396884918213]]","[[7753, 1.4285881519317627], [8120, 1.4339888095855713], [9474, 1.4428719282150269], [9825, 1.4462577104568481], [7946, 1.4511396884918213], [8905, 1.4921743869781494], [9692, 1.499427318572998], [9885, 1.499570369720459], [8917, 1.4996516704559326], [7215, 1.5000840425491333]]",7946
video9513,a woman is smiling,"[[9793, 1.4466123580932617]]","[[9793, 1.4466123580932617], [9241, 1.4638341665267944], [8792, 1.4708752632141113], [9682, 1.4818439483642578], [7724, 1.4830971956253052]]","[[9793, 1.4466123580932617], [9241, 1.4638341665267944], [8792, 1.4708752632141113], [9682, 1.4818439483642578], [7724, 1.4830971956253052], [8669, 1.4863829612731934], [8074, 1.486680507659912], [7726, 1.4892199039459229], [7162, 1.4892302751541138], [9329, 1.4929249286651611]]",9513
video9623,a man is on a cell phone while people are fighting,"[[9623, 1.4704854488372803]]","[[9623, 1.4704854488372803], [7576, 1.4786568880081177], [7822, 1.4976500272750854], [7114, 1.5016636848449707], [9878, 1.5141173601150513]]","[[9623, 1.4704854488372803], [7576, 1.4786568880081177], [7822, 1.4976500272750854], [7114, 1.5016636848449707], [9878, 1.5141173601150513], [7593, 1.5158414840698242], [8012, 1.518836259841919], [9697, 1.522108554840088], [9323, 1.5240540504455566], [8416, 1.5245929956436157]]",9623
video7412,a man talks about visiting visiting a specific place to buy some things,"[[8796, 1.4599356651306152]]","[[8796, 1.4599356651306152], [8831, 1.4600234031677246], [9337, 1.4808168411254883], [7116, 1.4859240055084229], [8741, 1.4977977275848389]]","[[8796, 1.4599356651306152], [8831, 1.4600234031677246], [9337, 1.4808168411254883], [7116, 1.4859240055084229], [8741, 1.4977977275848389], [8306, 1.4980465173721313], [9244, 1.4991357326507568], [7412, 1.4996548891067505], [8129, 1.5018084049224854], [7174, 1.506544589996338]]",7412
video9872,someone is playing a first person shooter game and is making jokes,"[[9837, 1.4353067874908447]]","[[9837, 1.4353067874908447], [7207, 1.4434564113616943], [7780, 1.444352388381958], [7757, 1.4453706741333008], [7766, 1.4467706680297852]]","[[9837, 1.4353067874908447], [7207, 1.4434564113616943], [7780, 1.444352388381958], [7757, 1.4453706741333008], [7766, 1.4467706680297852], [8788, 1.4750243425369263], [8070, 1.4981666803359985], [9813, 1.4987444877624512], [9010, 1.5050840377807617], [9795, 1.5083286762237549]]",9872
