rel_video_id,query,top1,top5,top10,ground_truth
video8917,two men discuss social issues,"[[8822, 1.4633128643035889]]","[[8822, 1.4633128643035889], [7501, 1.475419044494629], [7349, 1.4780247211456299], [8685, 1.478122591972351], [8917, 1.4790878295898438]]","[[8822, 1.4633128643035889], [7501, 1.475419044494629], [7349, 1.4780247211456299], [8685, 1.478122591972351], [8917, 1.4790878295898438], [8808, 1.4808928966522217], [8120, 1.501710057258606], [8905, 1.5019128322601318], [7794, 1.5052669048309326], [7158, 1.506180763244629]]",8917
video7704,a man with a very red nose,"[[8932, 1.481526255607605]]","[[8932, 1.481526255607605], [7979, 1.5041780471801758], [9323, 1.5052845478057861], [9744, 1.508131742477417], [9030, 1.5091218948364258]]","[[8932, 1.481526255607605], [7979, 1.5041780471801758], [9323, 1.5052845478057861], [9744, 1.508131742477417], [9030, 1.5091218948364258], [7362, 1.5106682777404785], [7704, 1.5132994651794434], [7699, 1.5201513767242432], [9603, 1.5202797651290894], [8316, 1.5203874111175537]]",7704
video7218,episode from spongebob cartoon,"[[7029, 1.4217101335525513]]","[[7029, 1.4217101335525513], [8128, 1.426234245300293], [8839, 1.4293209314346313], [7111, 1.4301261901855469], [9790, 1.430530309677124]]","[[7029, 1.4217101335525513], [8128, 1.426234245300293], [8839, 1.4293209314346313], [7111, 1.4301261901855469], [9790, 1.430530309677124], [8916, 1.4311530590057373], [8446, 1.4313777685165405], [9808, 1.4352924823760986], [9814, 1.4392507076263428], [7835, 1.4447295665740967]]",7218
video7028,a man is singing and standing in the road,"[[7028, 1.391247034072876]]","[[7028, 1.391247034072876], [7915, 1.4380179643630981], [9489, 1.4569815397262573], [8330, 1.4625481367111206], [7236, 1.474234938621521]]","[[7028, 1.391247034072876], [7915, 1.4380179643630981], [9489, 1.4569815397262573], [8330, 1.4625481367111206], [7236, 1.474234938621521], [8670, 1.4819716215133667], [9131, 1.4878859519958496], [7212, 1.4884757995605469], [8573, 1.4937634468078613], [9330, 1.4950196743011475]]",7028
video8909,list of people s involved in making the documentary,"[[9406, 1.4804160594940186]]","[[9406, 1.4804160594940186], [8499, 1.4850395917892456], [9404, 1.487626075744629], [9885, 1.5011327266693115], [7491, 1.5025172233581543]]","[[9406, 1.4804160594940186], [8499, 1.4850395917892456], [9404, 1.487626075744629], [9885, 1.5011327266693115], [7491, 1.5025172233581543], [7149, 1.5041861534118652], [9695, 1.5057168006896973], [9245, 1.510847568511963], [9804, 1.512955904006958], [7754, 1.5131351947784424]]",8909
video8269,the man thought students should be given the freedom to learn,"[[8472, 1.4326965808868408]]","[[8472, 1.4326965808868408], [8331, 1.456080436706543], [7375, 1.4628163576126099], [7134, 1.47683584690094], [7418, 1.477596402168274]]","[[8472, 1.4326965808868408], [8331, 1.456080436706543], [7375, 1.4628163576126099], [7134, 1.47683584690094], [7418, 1.477596402168274], [9802, 1.4886517524719238], [8908, 1.4953913688659668], [9117, 1.495757818222046], [7345, 1.4958815574645996], [9406, 1.496230125427246]]",8269
video9354,a red truck is burning while three men talk about a car,"[[9354, 1.4088523387908936]]","[[9354, 1.4088523387908936], [8851, 1.508094310760498], [9691, 1.5543721914291382], [9036, 1.5567283630371094], [7060, 1.56561279296875]]","[[9354, 1.4088523387908936], [8851, 1.508094310760498], [9691, 1.5543721914291382], [9036, 1.5567283630371094], [7060, 1.56561279296875], [8864, 1.5770363807678223], [9811, 1.577872633934021], [9344, 1.5798372030258179], [8822, 1.580836534500122], [7844, 1.5958020687103271]]",9354
video8825,a woman holds up a leather jacket,"[[8825, 1.3712809085845947]]","[[8825, 1.3712809085845947], [9919, 1.3992968797683716], [8314, 1.482370138168335], [9827, 1.5083043575286865], [8650, 1.5106902122497559]]","[[8825, 1.3712809085845947], [9919, 1.3992968797683716], [8314, 1.482370138168335], [9827, 1.5083043575286865], [8650, 1.5106902122497559], [7348, 1.5125212669372559], [9277, 1.5182757377624512], [9750, 1.5185909271240234], [9782, 1.519197940826416], [8318, 1.5230164527893066]]",8825
video9324,animated video showing a bottle rolling across an empty hallway,"[[9324, 1.4337549209594727]]","[[9324, 1.4337549209594727], [8799, 1.491429328918457], [8473, 1.5028380155563354], [7368, 1.5257251262664795], [8787, 1.5338674783706665]]","[[9324, 1.4337549209594727], [8799, 1.491429328918457], [8473, 1.5028380155563354], [7368, 1.5257251262664795], [8787, 1.5338674783706665], [7223, 1.5424094200134277], [8076, 1.5495638847351074], [8027, 1.5526655912399292], [9242, 1.5530716180801392], [8911, 1.5586929321289062]]",9324
video9403,i see a prince trying to get a girl and i see peter pan play around,"[[7583, 1.4889812469482422]]","[[7583, 1.4889812469482422], [8790, 1.491381049156189], [7467, 1.4960014820098877], [8794, 1.5135475397109985], [7782, 1.5314885377883911]]","[[7583, 1.4889812469482422], [8790, 1.491381049156189], [7467, 1.4960014820098877], [8794, 1.5135475397109985], [7782, 1.5314885377883911], [8895, 1.5341514348983765], [9403, 1.534558653831482], [7164, 1.5360783338546753], [8305, 1.537015438079834], [9208, 1.5385353565216064]]",9403
video8254,a woman in a purple dress is talking on a video,"[[9575, 1.3900847434997559]]","[[9575, 1.3900847434997559], [8461, 1.4083101749420166], [8254, 1.4325008392333984], [8789, 1.4812047481536865], [9791, 1.4905109405517578]]","[[9575, 1.3900847434997559], [8461, 1.4083101749420166], [8254, 1.4325008392333984], [8789, 1.4812047481536865], [9791, 1.4905109405517578], [7580, 1.49068284034729], [7724, 1.4975032806396484], [7229, 1.4988775253295898], [7909, 1.5049912929534912], [7364, 1.5056757926940918]]",8254
video7148,a cheif is preparing a treat,"[[8834, 1.457519769668579]]","[[8834, 1.457519769668579], [8325, 1.491828203201294], [8865, 1.4956624507904053], [7362, 1.4999494552612305], [8911, 1.5012915134429932]]","[[8834, 1.457519769668579], [8325, 1.491828203201294], [8865, 1.4956624507904053], [7362, 1.4999494552612305], [8911, 1.5012915134429932], [7561, 1.5059394836425781], [8915, 1.5085524320602417], [7966, 1.5102804899215698], [7148, 1.5149816274642944], [9023, 1.517443299293518]]",7148
video7367,this is a rock band music video,"[[7205, 1.455369472503662]]","[[7205, 1.455369472503662], [8978, 1.466405987739563], [7767, 1.4860427379608154], [7528, 1.4925531148910522], [9489, 1.4969269037246704]]","[[7205, 1.455369472503662], [8978, 1.466405987739563], [7767, 1.4860427379608154], [7528, 1.4925531148910522], [9489, 1.4969269037246704], [7411, 1.5046541690826416], [8490, 1.5101109743118286], [9589, 1.5134942531585693], [7233, 1.5191607475280762], [7461, 1.5197019577026367]]",7367
video9574,in the ocean a man on a surfboard rides a wave,"[[9574, 1.436216115951538]]","[[9574, 1.436216115951538], [7681, 1.4740819931030273], [9342, 1.5143402814865112], [9578, 1.5230302810668945], [7795, 1.5239574909210205]]","[[9574, 1.436216115951538], [7681, 1.4740819931030273], [9342, 1.5143402814865112], [9578, 1.5230302810668945], [7795, 1.5239574909210205], [9359, 1.536991000175476], [8457, 1.538679599761963], [8949, 1.563403606414795], [9253, 1.570418357849121], [7418, 1.5730088949203491]]",9574
video9516,people are cheering at a stadium,"[[9516, 1.4288960695266724]]","[[9516, 1.4288960695266724], [8476, 1.4324783086776733], [9305, 1.4332852363586426], [8013, 1.4718166589736938], [7788, 1.4849729537963867]]","[[9516, 1.4288960695266724], [8476, 1.4324783086776733], [9305, 1.4332852363586426], [8013, 1.4718166589736938], [7788, 1.4849729537963867], [7200, 1.4885644912719727], [8652, 1.4899077415466309], [7500, 1.4965146780014038], [9681, 1.5045104026794434], [7378, 1.5051236152648926]]",9516
video9329,a couple is shown,"[[7682, 1.479529857635498]]","[[7682, 1.479529857635498], [9801, 1.4808495044708252], [9682, 1.489283800125122], [8786, 1.5000258684158325], [9329, 1.5032992362976074]]","[[7682, 1.479529857635498], [9801, 1.4808495044708252], [9682, 1.489283800125122], [8786, 1.5000258684158325], [9329, 1.5032992362976074], [8653, 1.5060534477233887], [8252, 1.5113962888717651], [9513, 1.514981985092163], [7974, 1.5153532028198242], [8683, 1.5170681476593018]]",9329
video9580,the animals are having nice time together and eating food,"[[9339, 1.468691349029541]]","[[9339, 1.468691349029541], [8242, 1.4810701608657837], [8935, 1.508404016494751], [8866, 1.515040636062622], [9321, 1.5190825462341309]]","[[9339, 1.468691349029541], [8242, 1.4810701608657837], [8935, 1.508404016494751], [8866, 1.515040636062622], [9321, 1.5190825462341309], [9657, 1.5353068113327026], [7342, 1.5377434492111206], [8044, 1.5428798198699951], [7024, 1.5479094982147217], [8469, 1.5537354946136475]]",9580
video8712,a woman is showing nail polish,"[[7909, 1.4064724445343018]]","[[7909, 1.4064724445343018], [8791, 1.4159812927246094], [9220, 1.4481098651885986], [7173, 1.4899539947509766], [8712, 1.4964696168899536]]","[[7909, 1.4064724445343018], [8791, 1.4159812927246094], [9220, 1.4481098651885986], [7173, 1.4899539947509766], [8712, 1.4964696168899536], [8261, 1.5111714601516724], [7684, 1.5126073360443115], [8679, 1.5143451690673828], [9025, 1.5263705253601074], [7237, 1.5284018516540527]]",8712
video8556,a group of people are stamp dancing on stage in front of a crowd,"[[9063, 1.404681921005249]]","[[9063, 1.404681921005249], [7141, 1.4162044525146484], [7202, 1.4740440845489502], [9243, 1.4827295541763306], [7725, 1.485027551651001]]","[[9063, 1.404681921005249], [7141, 1.4162044525146484], [7202, 1.4740440845489502], [9243, 1.4827295541763306], [7725, 1.485027551651001], [7351, 1.4919828176498413], [8914, 1.4995253086090088], [9254, 1.502913475036621], [7117, 1.507622241973877], [8556, 1.5096001625061035]]",8556
video9253,people talking about their trip and how they are taken care of,"[[9253, 1.4575212001800537]]","[[9253, 1.4575212001800537], [7751, 1.4613583087921143], [7589, 1.4656829833984375], [7174, 1.4807144403457642], [8306, 1.4915635585784912]]","[[9253, 1.4575212001800537], [7751, 1.4613583087921143], [7589, 1.4656829833984375], [7174, 1.4807144403457642], [8306, 1.4915635585784912], [7854, 1.496382713317871], [8796, 1.4989447593688965], [9246, 1.5042994022369385], [9404, 1.5074238777160645], [9357, 1.5083309412002563]]",9253
video8949,woman with swimming suit is plunging into the water and gets rid of the suit,"[[9830, 1.438264012336731]]","[[9830, 1.438264012336731], [8928, 1.454335331916809], [8678, 1.4675605297088623], [9201, 1.4754832983016968], [9342, 1.4766850471496582]]","[[9830, 1.438264012336731], [8928, 1.454335331916809], [8678, 1.4675605297088623], [9201, 1.4754832983016968], [9342, 1.4766850471496582], [7152, 1.488728404045105], [8949, 1.499300241470337], [7795, 1.4998154640197754], [8999, 1.5080610513687134], [7061, 1.5233492851257324]]",8949
video8119,guy explaining what stiff person syndrome is,"[[9728, 1.4053759574890137]]","[[9728, 1.4053759574890137], [8119, 1.4569262266159058], [9474, 1.4822806119918823], [7829, 1.484247088432312], [9825, 1.4897971153259277]]","[[9728, 1.4053759574890137], [8119, 1.4569262266159058], [9474, 1.4822806119918823], [7829, 1.484247088432312], [9825, 1.4897971153259277], [7946, 1.4910576343536377], [9249, 1.4917248487472534], [8492, 1.4955706596374512], [8666, 1.5032408237457275], [8917, 1.5055197477340698]]",8119
video7854,a guy talks outside in the snow at a ski resort,"[[7854, 1.3697739839553833]]","[[7854, 1.3697739839553833], [7564, 1.4550553560256958], [8450, 1.4821346998214722], [9578, 1.5392857789993286], [7412, 1.5589704513549805]]","[[7854, 1.3697739839553833], [7564, 1.4550553560256958], [8450, 1.4821346998214722], [9578, 1.5392857789993286], [7412, 1.5589704513549805], [8306, 1.595155119895935], [7174, 1.5952703952789307], [8241, 1.6033735275268555], [9821, 1.6091647148132324], [8426, 1.610134243965149]]",7854
video7110,there is a man shooting other people in a corridor,"[[7576, 1.4587664604187012]]","[[7576, 1.4587664604187012], [9784, 1.4642884731292725], [7822, 1.4896901845932007], [7780, 1.4916731119155884], [8788, 1.4962352514266968]]","[[7576, 1.4587664604187012], [9784, 1.4642884731292725], [7822, 1.4896901845932007], [7780, 1.4916731119155884], [8788, 1.4962352514266968], [7757, 1.5034576654434204], [9238, 1.5102894306182861], [9804, 1.5202586650848389], [8061, 1.5215728282928467], [7686, 1.5228585004806519]]",7110
video9605,a special songs for the game,"[[9516, 1.4480841159820557]]","[[9516, 1.4480841159820557], [8817, 1.462084174156189], [7358, 1.4651974439620972], [9605, 1.4657096862792969], [7787, 1.4661719799041748]]","[[9516, 1.4480841159820557], [8817, 1.462084174156189], [7358, 1.4651974439620972], [9605, 1.4657096862792969], [7787, 1.4661719799041748], [7839, 1.4683964252471924], [8979, 1.468919038772583], [9542, 1.4711995124816895], [7789, 1.4785284996032715], [8013, 1.478973150253296]]",9605
video8116,a dad plays video games with his son,"[[7593, 1.4732680320739746]]","[[7593, 1.4732680320739746], [9200, 1.4969364404678345], [7359, 1.5193595886230469], [8863, 1.5216258764266968], [9458, 1.523956060409546]]","[[7593, 1.4732680320739746], [9200, 1.4969364404678345], [7359, 1.5193595886230469], [8863, 1.5216258764266968], [9458, 1.523956060409546], [8459, 1.5246504545211792], [8862, 1.5258749723434448], [8070, 1.5285918712615967], [8578, 1.5299029350280762], [9909, 1.530486822128296]]",8116
video7145,a critic about wine speaks about the french wines,"[[9406, 1.5184664726257324]]","[[9406, 1.5184664726257324], [7946, 1.5259277820587158], [7341, 1.52684485912323], [9825, 1.5441374778747559], [9885, 1.547067642211914]]","[[9406, 1.5184664726257324], [7946, 1.5259277820587158], [7341, 1.52684485912323], [9825, 1.5441374778747559], [9885, 1.547067642211914], [7833, 1.5513498783111572], [8917, 1.5564287900924683], [7145, 1.5570247173309326], [7231, 1.5584498643875122], [9474, 1.5599939823150635]]",7145
video7752,a man speaks on driving and a car model,"[[7026, 1.4717698097229004]]","[[7026, 1.4717698097229004], [7115, 1.4748852252960205], [8651, 1.4758117198944092], [7752, 1.4927209615707397], [7597, 1.495554804801941]]","[[7026, 1.4717698097229004], [7115, 1.4748852252960205], [8651, 1.4758117198944092], [7752, 1.4927209615707397], [7597, 1.495554804801941], [9677, 1.49611496925354], [7469, 1.4981235265731812], [7209, 1.498539924621582], [8344, 1.5042916536331177], [7354, 1.5060925483703613]]",7752
video7946,the man sitting in the black chair and wearing brown suit is talking,"[[8120, 1.4245173931121826]]","[[8120, 1.4245173931121826], [7753, 1.4270613193511963], [9474, 1.4301530122756958], [7946, 1.4344849586486816], [9825, 1.4502872228622437]]","[[8120, 1.4245173931121826], [7753, 1.4270613193511963], [9474, 1.4301530122756958], [7946, 1.4344849586486816], [9825, 1.4502872228622437], [7947, 1.484294056892395], [7234, 1.488425374031067], [7613, 1.4953147172927856], [8917, 1.497030258178711], [8905, 1.5002933740615845]]",7946
video9513,a woman is smiling,"[[9241, 1.4369381666183472]]","[[9241, 1.4369381666183472], [9793, 1.4480360746383667], [7162, 1.4774627685546875], [9682, 1.477608561515808], [7726, 1.4821339845657349]]","[[9241, 1.4369381666183472], [9793, 1.4480360746383667], [7162, 1.4774627685546875], [9682, 1.477608561515808], [7726, 1.4821339845657349], [8304, 1.4827779531478882], [8974, 1.4837346076965332], [9222, 1.4840645790100098], [8792, 1.490087866783142], [9752, 1.4915491342544556]]",9513
video9623,a man is on a cell phone while people are fighting,"[[7822, 1.4662165641784668]]","[[7822, 1.4662165641784668], [7576, 1.4893004894256592], [9623, 1.494099497795105], [7593, 1.500063419342041], [8416, 1.5035881996154785]]","[[7822, 1.4662165641784668], [7576, 1.4893004894256592], [9623, 1.494099497795105], [7593, 1.500063419342041], [8416, 1.5035881996154785], [9697, 1.5094791650772095], [9878, 1.5119487047195435], [9520, 1.516430139541626], [8061, 1.5183950662612915], [9323, 1.5218205451965332]]",9623
video7412,a man talks about visiting visiting a specific place to buy some things,"[[8796, 1.4323666095733643]]","[[8796, 1.4323666095733643], [9337, 1.4347823858261108], [8831, 1.4352879524230957], [7174, 1.4673632383346558], [7116, 1.471457839012146]]","[[8796, 1.4323666095733643], [9337, 1.4347823858261108], [8831, 1.4352879524230957], [7174, 1.4673632383346558], [7116, 1.471457839012146], [8306, 1.4788181781768799], [8741, 1.489182949066162], [9246, 1.497600793838501], [9404, 1.503434181213379], [7833, 1.5046979188919067]]",7412
video9872,someone is playing a first person shooter game and is making jokes,"[[7757, 1.436065673828125]]","[[7757, 1.436065673828125], [7766, 1.4480500221252441], [7207, 1.4512083530426025], [9837, 1.4520891904830933], [7780, 1.459512710571289]]","[[7757, 1.436065673828125], [7766, 1.4480500221252441], [7207, 1.4512083530426025], [9837, 1.4520891904830933], [7780, 1.459512710571289], [8070, 1.466850996017456], [8788, 1.4723503589630127], [9010, 1.49711275100708], [8931, 1.5038574934005737], [7445, 1.5075130462646484]]",9872
