rel_video_id,query,top1,top5,top10,ground_truth
video8917,two men discuss social issues,"[[8822, 1.4614851474761963]]","[[8822, 1.4614851474761963], [8917, 1.4669368267059326], [7349, 1.4719533920288086], [8685, 1.4762160778045654], [7501, 1.4901082515716553]]","[[8822, 1.4614851474761963], [8917, 1.4669368267059326], [7349, 1.4719533920288086], [8685, 1.4762160778045654], [7501, 1.4901082515716553], [8922, 1.492995023727417], [8932, 1.4933929443359375], [8120, 1.4941385984420776], [8828, 1.4978147745132446], [8905, 1.4980006217956543]]",8917
video7704,a man with a very red nose,"[[9744, 1.4599945545196533]]","[[9744, 1.4599945545196533], [7362, 1.4872760772705078], [7704, 1.506892442703247], [8932, 1.5096712112426758], [7699, 1.516333818435669]]","[[9744, 1.4599945545196533], [7362, 1.4872760772705078], [7704, 1.506892442703247], [8932, 1.5096712112426758], [7699, 1.516333818435669], [7211, 1.518662691116333], [9682, 1.5211000442504883], [8321, 1.5232402086257935], [8061, 1.5248680114746094], [9405, 1.5250091552734375]]",7704
video7218,episode from spongebob cartoon,"[[8839, 1.4178693294525146]]","[[8839, 1.4178693294525146], [9814, 1.422548770904541], [7111, 1.425163745880127], [7029, 1.426302433013916], [8916, 1.4273127317428589]]","[[8839, 1.4178693294525146], [9814, 1.422548770904541], [7111, 1.425163745880127], [7029, 1.426302433013916], [8916, 1.4273127317428589], [9808, 1.4321120977401733], [8446, 1.4335827827453613], [8128, 1.4371651411056519], [9790, 1.441290020942688], [7835, 1.452333927154541]]",7218
video7028,a man is singing and standing in the road,"[[7028, 1.3561997413635254]]","[[7028, 1.3561997413635254], [7915, 1.4218418598175049], [7236, 1.4446566104888916], [8330, 1.4862353801727295], [9330, 1.487025499343872]]","[[7028, 1.3561997413635254], [7915, 1.4218418598175049], [7236, 1.4446566104888916], [8330, 1.4862353801727295], [9330, 1.487025499343872], [9131, 1.4994184970855713], [7204, 1.5018553733825684], [7212, 1.5020477771759033], [8573, 1.5070135593414307], [8670, 1.5085633993148804]]",7028
video8909,list of people s involved in making the documentary,"[[8670, 1.489051342010498]]","[[8670, 1.489051342010498], [9404, 1.4945762157440186], [8909, 1.4966909885406494], [9245, 1.4978846311569214], [8811, 1.5031808614730835]]","[[8670, 1.489051342010498], [9404, 1.4945762157440186], [8909, 1.4966909885406494], [9245, 1.4978846311569214], [8811, 1.5031808614730835], [7149, 1.503524661064148], [9228, 1.5037000179290771], [9406, 1.506892442703247], [8472, 1.5082652568817139], [9695, 1.5095937252044678]]",8909
video8269,the man thought students should be given the freedom to learn,"[[8472, 1.421412706375122]]","[[8472, 1.421412706375122], [8331, 1.4506995677947998], [7345, 1.4555457830429077], [7134, 1.4662535190582275], [7680, 1.483760952949524]]","[[8472, 1.421412706375122], [8331, 1.4506995677947998], [7345, 1.4555457830429077], [7134, 1.4662535190582275], [7680, 1.483760952949524], [7375, 1.4843130111694336], [9117, 1.4873932600021362], [9406, 1.4881062507629395], [7418, 1.489009141921997], [9802, 1.4905853271484375]]",8269
video9354,a red truck is burning while three men talk about a car,"[[9354, 1.3608436584472656]]","[[9354, 1.3608436584472656], [9036, 1.480093240737915], [7844, 1.505893349647522], [8851, 1.5186749696731567], [7060, 1.5250303745269775]]","[[9354, 1.3608436584472656], [9036, 1.480093240737915], [7844, 1.505893349647522], [8851, 1.5186749696731567], [7060, 1.5250303745269775], [9691, 1.5413792133331299], [8864, 1.5700485706329346], [8311, 1.5706863403320312], [7349, 1.588927984237671], [8075, 1.589857578277588]]",9354
video8825,a woman holds up a leather jacket,"[[8825, 1.3349529504776]]","[[8825, 1.3349529504776], [9919, 1.4066853523254395], [9750, 1.4616042375564575], [9827, 1.4953734874725342], [9023, 1.4981250762939453]]","[[8825, 1.3349529504776], [9919, 1.4066853523254395], [9750, 1.4616042375564575], [9827, 1.4953734874725342], [9023, 1.4981250762939453], [9348, 1.4992408752441406], [8783, 1.5018888711929321], [9793, 1.50605309009552], [8314, 1.514160394668579], [8650, 1.5206971168518066]]",8825
video9324,animated video showing a bottle rolling across an empty hallway,"[[9324, 1.3471977710723877]]","[[9324, 1.3471977710723877], [8799, 1.4987459182739258], [8473, 1.5006778240203857], [7368, 1.5392727851867676], [8787, 1.554138422012329]]","[[9324, 1.3471977710723877], [8799, 1.4987459182739258], [8473, 1.5006778240203857], [7368, 1.5392727851867676], [8787, 1.554138422012329], [8689, 1.554358720779419], [7223, 1.554922103881836], [8911, 1.557082176208496], [9458, 1.5663961172103882], [8027, 1.5678554773330688]]",9324
video9403,i see a prince trying to get a girl and i see peter pan play around,"[[9403, 1.4152491092681885]]","[[9403, 1.4152491092681885], [7467, 1.4680179357528687], [7583, 1.5109953880310059], [8794, 1.5130006074905396], [8110, 1.5145683288574219]]","[[9403, 1.4152491092681885], [7467, 1.4680179357528687], [7583, 1.5109953880310059], [8794, 1.5130006074905396], [8110, 1.5145683288574219], [7164, 1.515949010848999], [7964, 1.5194584131240845], [9208, 1.522188663482666], [8781, 1.5228241682052612], [8790, 1.5416185855865479]]",9403
video8254,a woman in a purple dress is talking on a video,"[[9575, 1.366206169128418]]","[[9575, 1.366206169128418], [8461, 1.4247304201126099], [8254, 1.439662218093872], [8789, 1.4711403846740723], [7724, 1.4776966571807861]]","[[9575, 1.366206169128418], [8461, 1.4247304201126099], [8254, 1.439662218093872], [8789, 1.4711403846740723], [7724, 1.4776966571807861], [7580, 1.4850091934204102], [8669, 1.4891525506973267], [9791, 1.4911398887634277], [7348, 1.4937736988067627], [7229, 1.4939815998077393]]",8254
video7148,a cheif is preparing a treat,"[[8834, 1.4749016761779785]]","[[8834, 1.4749016761779785], [7785, 1.4824683666229248], [8325, 1.4846069812774658], [8865, 1.4873005151748657], [8604, 1.4949239492416382]]","[[8834, 1.4749016761779785], [7785, 1.4824683666229248], [8325, 1.4846069812774658], [8865, 1.4873005151748657], [8604, 1.4949239492416382], [7362, 1.5111281871795654], [8247, 1.512668490409851], [8915, 1.5127813816070557], [9537, 1.5152318477630615], [7561, 1.5166645050048828]]",7148
video7367,this is a rock band music video,"[[8978, 1.4395112991333008]]","[[8978, 1.4395112991333008], [7205, 1.4425188302993774], [7367, 1.468541145324707], [9489, 1.4791698455810547], [7528, 1.4809025526046753]]","[[8978, 1.4395112991333008], [7205, 1.4425188302993774], [7367, 1.468541145324707], [9489, 1.4791698455810547], [7528, 1.4809025526046753], [7767, 1.4831619262695312], [7135, 1.4938644170761108], [7917, 1.4986344575881958], [7411, 1.4990605115890503], [7461, 1.5044306516647339]]",7367
video9574,in the ocean a man on a surfboard rides a wave,"[[9574, 1.4348669052124023]]","[[9574, 1.4348669052124023], [7681, 1.4889527559280396], [8457, 1.523165225982666], [9578, 1.5312203168869019], [9342, 1.5340113639831543]]","[[9574, 1.4348669052124023], [7681, 1.4889527559280396], [8457, 1.523165225982666], [9578, 1.5312203168869019], [9342, 1.5340113639831543], [9359, 1.535947322845459], [8493, 1.5388388633728027], [8949, 1.5416651964187622], [7795, 1.5547043085098267], [9452, 1.5747852325439453]]",9574
video9516,people are cheering at a stadium,"[[8476, 1.4168075323104858]]","[[8476, 1.4168075323104858], [9516, 1.4323155879974365], [9305, 1.438744306564331], [7200, 1.4702515602111816], [7500, 1.4712626934051514]]","[[8476, 1.4168075323104858], [9516, 1.4323155879974365], [9305, 1.438744306564331], [7200, 1.4702515602111816], [7500, 1.4712626934051514], [8013, 1.4792484045028687], [7788, 1.485868215560913], [8652, 1.487504243850708], [8817, 1.4884798526763916], [9745, 1.492631435394287]]",9516
video9329,a couple is shown,"[[9682, 1.4690921306610107]]","[[9682, 1.4690921306610107], [7682, 1.4765653610229492], [9801, 1.4844329357147217], [8683, 1.491263508796692], [8302, 1.4981954097747803]]","[[9682, 1.4690921306610107], [7682, 1.4765653610229492], [9801, 1.4844329357147217], [8683, 1.491263508796692], [8302, 1.4981954097747803], [8807, 1.498878002166748], [7212, 1.4992737770080566], [8786, 1.4994291067123413], [8653, 1.5053215026855469], [9329, 1.5071401596069336]]",9329
video9580,the animals are having nice time together and eating food,"[[9339, 1.4550886154174805]]","[[9339, 1.4550886154174805], [8242, 1.4650381803512573], [8866, 1.5142903327941895], [9321, 1.5152060985565186], [8935, 1.5265514850616455]]","[[9339, 1.4550886154174805], [8242, 1.4650381803512573], [8866, 1.5142903327941895], [9321, 1.5152060985565186], [8935, 1.5265514850616455], [8469, 1.5286457538604736], [8244, 1.5354136228561401], [8604, 1.538192868232727], [7342, 1.5384700298309326], [8044, 1.5476770401000977]]",9580
video8712,a woman is showing nail polish,"[[7909, 1.397409439086914]]","[[7909, 1.397409439086914], [8791, 1.4136874675750732], [9220, 1.4589650630950928], [7173, 1.486975908279419], [8712, 1.4930918216705322]]","[[7909, 1.397409439086914], [8791, 1.4136874675750732], [9220, 1.4589650630950928], [7173, 1.486975908279419], [8712, 1.4930918216705322], [9025, 1.507756233215332], [8261, 1.507874846458435], [7363, 1.5134894847869873], [8679, 1.5141780376434326], [7684, 1.5144875049591064]]",8712
video8556,a group of people are stamp dancing on stage in front of a crowd,"[[9063, 1.3749924898147583]]","[[9063, 1.3749924898147583], [7141, 1.4195399284362793], [7202, 1.4659080505371094], [8556, 1.4747896194458008], [7351, 1.4757413864135742]]","[[9063, 1.3749924898147583], [7141, 1.4195399284362793], [7202, 1.4659080505371094], [8556, 1.4747896194458008], [7351, 1.4757413864135742], [9243, 1.4859755039215088], [9251, 1.4876489639282227], [7725, 1.4886916875839233], [8914, 1.4908078908920288], [7960, 1.5026113986968994]]",8556
video9253,people talking about their trip and how they are taken care of,"[[7751, 1.4547195434570312]]","[[7751, 1.4547195434570312], [8796, 1.4756379127502441], [7825, 1.480353593826294], [7589, 1.4826974868774414], [8306, 1.4923055171966553]]","[[7751, 1.4547195434570312], [8796, 1.4756379127502441], [7825, 1.480353593826294], [7589, 1.4826974868774414], [8306, 1.4923055171966553], [9404, 1.495665192604065], [8022, 1.5006906986236572], [7546, 1.503019094467163], [7174, 1.5045082569122314], [8302, 1.5090491771697998]]",9253
video8949,woman with swimming suit is plunging into the water and gets rid of the suit,"[[9830, 1.4296642541885376]]","[[9830, 1.4296642541885376], [8949, 1.4327259063720703], [8928, 1.4499220848083496], [7795, 1.4745944738388062], [9342, 1.4771703481674194]]","[[9830, 1.4296642541885376], [8949, 1.4327259063720703], [8928, 1.4499220848083496], [7795, 1.4745944738388062], [9342, 1.4771703481674194], [8678, 1.4778627157211304], [8999, 1.4877123832702637], [9201, 1.4953104257583618], [7152, 1.499948501586914], [7061, 1.5118180513381958]]",8949
video8119,guy explaining what stiff person syndrome is,"[[9728, 1.391664743423462]]","[[9728, 1.391664743423462], [8119, 1.4400116205215454], [9825, 1.473430871963501], [9032, 1.4765673875808716], [7829, 1.481398344039917]]","[[9728, 1.391664743423462], [8119, 1.4400116205215454], [9825, 1.473430871963501], [9032, 1.4765673875808716], [7829, 1.481398344039917], [9474, 1.4887685775756836], [9249, 1.4904201030731201], [7946, 1.5005933046340942], [7034, 1.5102006196975708], [7755, 1.517231822013855]]",8119
video7854,a guy talks outside in the snow at a ski resort,"[[7854, 1.3696098327636719]]","[[7854, 1.3696098327636719], [7564, 1.4449727535247803], [8450, 1.4738633632659912], [7412, 1.563913345336914], [7914, 1.5658016204833984]]","[[7854, 1.3696098327636719], [7564, 1.4449727535247803], [8450, 1.4738633632659912], [7412, 1.563913345336914], [7914, 1.5658016204833984], [9578, 1.5668953657150269], [8306, 1.5672202110290527], [7174, 1.5848405361175537], [7368, 1.5859805345535278], [9332, 1.6064729690551758]]",7854
video7110,there is a man shooting other people in a corridor,"[[7576, 1.4386075735092163]]","[[7576, 1.4386075735092163], [9784, 1.4455926418304443], [7757, 1.4973164796829224], [8788, 1.4988669157028198], [7822, 1.5036382675170898]]","[[7576, 1.4386075735092163], [9784, 1.4455926418304443], [7757, 1.4973164796829224], [8788, 1.4988669157028198], [7822, 1.5036382675170898], [8441, 1.510292410850525], [9804, 1.5183954238891602], [7686, 1.5226209163665771], [9837, 1.5227409601211548], [7780, 1.5308990478515625]]",7110
video9605,a special songs for the game,"[[8817, 1.4394325017929077]]","[[8817, 1.4394325017929077], [9516, 1.4539990425109863], [7358, 1.4549264907836914], [9542, 1.4559810161590576], [7839, 1.4601882696151733]]","[[8817, 1.4394325017929077], [9516, 1.4539990425109863], [7358, 1.4549264907836914], [9542, 1.4559810161590576], [7839, 1.4601882696151733], [9605, 1.4672448635101318], [8013, 1.4704835414886475], [7787, 1.473327875137329], [7200, 1.4759900569915771], [8913, 1.47738778591156]]",9605
video8116,a dad plays video games with his son,"[[7593, 1.4676073789596558]]","[[7593, 1.4676073789596558], [9200, 1.5059382915496826], [8863, 1.5137096643447876], [8681, 1.5161997079849243], [8815, 1.5198341608047485]]","[[7593, 1.4676073789596558], [9200, 1.5059382915496826], [8863, 1.5137096643447876], [8681, 1.5161997079849243], [8815, 1.5198341608047485], [9031, 1.5201659202575684], [9832, 1.5250589847564697], [7552, 1.5274238586425781], [9909, 1.527600646018982], [8578, 1.528393030166626]]",8116
video7145,a critic about wine speaks about the french wines,"[[9406, 1.503861904144287]]","[[9406, 1.503861904144287], [9885, 1.5363141298294067], [8471, 1.5365190505981445], [7946, 1.5407848358154297], [8329, 1.5513315200805664]]","[[9406, 1.503861904144287], [9885, 1.5363141298294067], [8471, 1.5365190505981445], [7946, 1.5407848358154297], [8329, 1.5513315200805664], [7833, 1.5528523921966553], [9825, 1.553115963935852], [9474, 1.5571460723876953], [9450, 1.5575287342071533], [7341, 1.5598244667053223]]",7145
video7752,a man speaks on driving and a car model,"[[7026, 1.459579586982727]]","[[7026, 1.459579586982727], [8651, 1.4613367319107056], [7115, 1.465833067893982], [7597, 1.4703490734100342], [7765, 1.4762275218963623]]","[[7026, 1.459579586982727], [8651, 1.4613367319107056], [7115, 1.465833067893982], [7597, 1.4703490734100342], [7765, 1.4762275218963623], [8344, 1.4852174520492554], [7209, 1.4952455759048462], [7752, 1.4965152740478516], [9677, 1.4969205856323242], [9691, 1.4984455108642578]]",7752
video7946,the man sitting in the black chair and wearing brown suit is talking,"[[7946, 1.4214999675750732]]","[[7946, 1.4214999675750732], [7753, 1.427980899810791], [8120, 1.4342265129089355], [9825, 1.448377251625061], [9474, 1.4488946199417114]]","[[7946, 1.4214999675750732], [7753, 1.427980899810791], [8120, 1.4342265129089355], [9825, 1.448377251625061], [9474, 1.4488946199417114], [9418, 1.4721786975860596], [8905, 1.4890224933624268], [7234, 1.4893577098846436], [8917, 1.500197172164917], [9885, 1.5013645887374878]]",7946
video9513,a woman is smiling,"[[9241, 1.4428415298461914]]","[[9241, 1.4428415298461914], [9793, 1.4456759691238403], [8304, 1.4684906005859375], [7726, 1.472496509552002], [8974, 1.4744771718978882]]","[[9241, 1.4428415298461914], [9793, 1.4456759691238403], [8304, 1.4684906005859375], [7726, 1.472496509552002], [8974, 1.4744771718978882], [8792, 1.4806945323944092], [8074, 1.4844956398010254], [9682, 1.484604835510254], [8919, 1.4877526760101318], [7162, 1.4894897937774658]]",9513
video9623,a man is on a cell phone while people are fighting,"[[7576, 1.477806806564331]]","[[7576, 1.477806806564331], [9623, 1.4902164936065674], [8416, 1.505018949508667], [9697, 1.506434440612793], [7593, 1.5075032711029053]]","[[7576, 1.477806806564331], [9623, 1.4902164936065674], [8416, 1.505018949508667], [9697, 1.506434440612793], [7593, 1.5075032711029053], [8808, 1.5101232528686523], [7822, 1.5126779079437256], [8671, 1.5131185054779053], [7211, 1.5158151388168335], [9323, 1.5213396549224854]]",9623
video7412,a man talks about visiting visiting a specific place to buy some things,"[[8831, 1.4246162176132202]]","[[8831, 1.4246162176132202], [8796, 1.4305959939956665], [9337, 1.467525839805603], [7116, 1.479519009590149], [9679, 1.488734245300293]]","[[8831, 1.4246162176132202], [8796, 1.4305959939956665], [9337, 1.467525839805603], [7116, 1.479519009590149], [9679, 1.488734245300293], [8306, 1.4931433200836182], [7174, 1.4942395687103271], [8741, 1.4973154067993164], [9404, 1.4994699954986572], [9244, 1.5009976625442505]]",7412
video9872,someone is playing a first person shooter game and is making jokes,"[[7207, 1.4333240985870361]]","[[7207, 1.4333240985870361], [7757, 1.4339747428894043], [9837, 1.4419748783111572], [7780, 1.4473481178283691], [7766, 1.4476627111434937]]","[[7207, 1.4333240985870361], [7757, 1.4339747428894043], [9837, 1.4419748783111572], [7780, 1.4473481178283691], [7766, 1.4476627111434937], [8788, 1.470914363861084], [8070, 1.4997847080230713], [9010, 1.503149151802063], [9813, 1.5083496570587158], [9795, 1.5160881280899048]]",9872
