rel_frame_id,query,top1,top5,top10,top15,ground_truth
video8808,a man talks back to a cop and handcuffs him to the table,"[[8416, 1.4193154573440552]]","[[8416, 1.4193154573440552], [7593, 1.431993842124939], [8899, 1.4378489255905151], [7110, 1.4434475898742676], [9489, 1.443739652633667]]","[[8416, 1.4193154573440552], [7593, 1.431993842124939], [8899, 1.4378489255905151], [7110, 1.4434475898742676], [9489, 1.443739652633667], [8808, 1.4454013109207153], [9520, 1.4483548402786255], [9235, 1.4516339302062988], [9323, 1.4578285217285156], [8078, 1.4579739570617676]]","[[8416, 1.4193154573440552], [7593, 1.431993842124939], [8899, 1.4378489255905151], [7110, 1.4434475898742676], [9489, 1.443739652633667], [8808, 1.4454013109207153], [9520, 1.4483548402786255], [9235, 1.4516339302062988], [9323, 1.4578285217285156], [8078, 1.4579739570617676], [8945, 1.4580155611038208], [7732, 1.4581490755081177], [8834, 1.4596664905548096], [9404, 1.4600422382354736], [7822, 1.4602303504943848]]",8808
video7159,a group discusses a man s outfit,"[[7116, 1.4114872217178345]]","[[7116, 1.4114872217178345], [9131, 1.4179017543792725], [9245, 1.4193085432052612], [7110, 1.419698715209961], [8945, 1.4259294271469116]]","[[7116, 1.4114872217178345], [9131, 1.4179017543792725], [9245, 1.4193085432052612], [7110, 1.419698715209961], [8945, 1.4259294271469116], [7418, 1.4284214973449707], [8416, 1.437364935874939], [8796, 1.444970965385437], [8899, 1.449260950088501], [8825, 1.4567464590072632]]","[[7116, 1.4114872217178345], [9131, 1.4179017543792725], [9245, 1.4193085432052612], [7110, 1.419698715209961], [8945, 1.4259294271469116], [7418, 1.4284214973449707], [8416, 1.437364935874939], [8796, 1.444970965385437], [8899, 1.449260950088501], [8825, 1.4567464590072632], [8930, 1.4601353406906128], [8318, 1.462304949760437], [9235, 1.462458848953247], [8801, 1.462747573852539], [9829, 1.463173270225525]]",7159
video9418,a man in black suit is talking about deforestation and about climate change,"[[9406, 1.4110279083251953]]","[[9406, 1.4110279083251953], [7589, 1.4235327243804932], [9028, 1.4236700534820557], [9418, 1.4283127784729004], [7412, 1.4285190105438232]]","[[9406, 1.4110279083251953], [7589, 1.4235327243804932], [9028, 1.4236700534820557], [9418, 1.4283127784729004], [7412, 1.4285190105438232], [7215, 1.4289162158966064], [7418, 1.4334733486175537], [9404, 1.4399869441986084], [9203, 1.4478631019592285], [8905, 1.4493968486785889]]","[[9406, 1.4110279083251953], [7589, 1.4235327243804932], [9028, 1.4236700534820557], [9418, 1.4283127784729004], [7412, 1.4285190105438232], [7215, 1.4289162158966064], [7418, 1.4334733486175537], [9404, 1.4399869441986084], [9203, 1.4478631019592285], [8905, 1.4493968486785889], [8243, 1.4513661861419678], [9821, 1.4557175636291504], [8269, 1.4563992023468018], [8917, 1.4584791660308838], [9690, 1.46120023727417]]",9418
video7724,a lady describes about workout and exercises for women,"[[7724, 1.3986146450042725]]","[[7724, 1.3986146450042725], [8123, 1.410470724105835], [8488, 1.4235079288482666], [8322, 1.4371031522750854], [8254, 1.4385758638381958]]","[[7724, 1.3986146450042725], [8123, 1.410470724105835], [8488, 1.4235079288482666], [8322, 1.4371031522750854], [8254, 1.4385758638381958], [9575, 1.450028657913208], [7580, 1.4515199661254883], [7231, 1.45585298538208], [8317, 1.4569344520568848], [7610, 1.4661558866500854]]","[[7724, 1.3986146450042725], [8123, 1.410470724105835], [8488, 1.4235079288482666], [8322, 1.4371031522750854], [8254, 1.4385758638381958], [9575, 1.450028657913208], [7580, 1.4515199661254883], [7231, 1.45585298538208], [8317, 1.4569344520568848], [7610, 1.4661558866500854], [8669, 1.468848466873169], [8471, 1.4689733982086182], [8899, 1.469682216644287], [7829, 1.4697785377502441], [9419, 1.4751102924346924]]",7724
video7799,somebody slices white onion with sharp knife on the table,"[[7966, 1.3176051378250122]]","[[7966, 1.3176051378250122], [9798, 1.3201735019683838], [7554, 1.3226585388183594], [9684, 1.3679312467575073], [7968, 1.3715003728866577]]","[[7966, 1.3176051378250122], [9798, 1.3201735019683838], [7554, 1.3226585388183594], [9684, 1.3679312467575073], [7968, 1.3715003728866577], [7799, 1.3918557167053223], [8514, 1.3945692777633667], [8686, 1.4046659469604492], [9256, 1.4056607484817505], [9349, 1.406609058380127]]","[[7966, 1.3176051378250122], [9798, 1.3201735019683838], [7554, 1.3226585388183594], [9684, 1.3679312467575073], [7968, 1.3715003728866577], [7799, 1.3918557167053223], [8514, 1.3945692777633667], [8686, 1.4046659469604492], [9256, 1.4056607484817505], [9349, 1.406609058380127], [7939, 1.4086596965789795], [9731, 1.4099675416946411], [7376, 1.4140918254852295], [9687, 1.414762020111084], [8772, 1.416272521018982]]",7799
video7613,a female journalist wearing a purple shirt and white blazer is talking on a news show next to the image of a male in a dark suit,"[[7469, 1.3224964141845703]]","[[7469, 1.3224964141845703], [8783, 1.3288099765777588], [8333, 1.3394086360931396], [8254, 1.341787338256836], [7754, 1.3427319526672363]]","[[7469, 1.3224964141845703], [8783, 1.3288099765777588], [8333, 1.3394086360931396], [8254, 1.341787338256836], [7754, 1.3427319526672363], [8826, 1.3538838624954224], [9882, 1.3655091524124146], [8789, 1.3658666610717773], [9690, 1.3686168193817139], [9205, 1.368653655052185]]","[[7469, 1.3224964141845703], [8783, 1.3288099765777588], [8333, 1.3394086360931396], [8254, 1.341787338256836], [7754, 1.3427319526672363], [8826, 1.3538838624954224], [9882, 1.3655091524124146], [8789, 1.3658666610717773], [9690, 1.3686168193817139], [9205, 1.368653655052185], [8494, 1.379256010055542], [7724, 1.3808537721633911], [7145, 1.3849139213562012], [7418, 1.386609435081482], [7947, 1.3883373737335205]]",7613
video9698,a women is talking about the books she likes and the second favourite one is the amc the walking dead,"[[8868, 1.4258582592010498]]","[[8868, 1.4258582592010498], [7215, 1.4326509237289429], [8684, 1.4342987537384033], [9419, 1.4446717500686646], [7341, 1.4480679035186768]]","[[8868, 1.4258582592010498], [7215, 1.4326509237289429], [8684, 1.4342987537384033], [9419, 1.4446717500686646], [7341, 1.4480679035186768], [8783, 1.4508450031280518], [7724, 1.4515960216522217], [9205, 1.4595816135406494], [8826, 1.460935115814209], [9825, 1.4610884189605713]]","[[8868, 1.4258582592010498], [7215, 1.4326509237289429], [8684, 1.4342987537384033], [9419, 1.4446717500686646], [7341, 1.4480679035186768], [8783, 1.4508450031280518], [7724, 1.4515960216522217], [9205, 1.4595816135406494], [8826, 1.460935115814209], [9825, 1.4610884189605713], [7964, 1.4613945484161377], [7577, 1.461513876914978], [9575, 1.4621537923812866], [8068, 1.4624605178833008], [7680, 1.46323823928833]]",9698
video7799,a guy chops up garlic and pours it over chicken frying in a pan,"[[9335, 1.2765905857086182]]","[[9335, 1.2765905857086182], [8479, 1.3209059238433838], [7554, 1.3326491117477417], [7165, 1.341842532157898], [9798, 1.3424242734909058]]","[[9335, 1.2765905857086182], [8479, 1.3209059238433838], [7554, 1.3326491117477417], [7165, 1.341842532157898], [9798, 1.3424242734909058], [7376, 1.3436330556869507], [8834, 1.349639654159546], [7966, 1.3522076606750488], [9625, 1.359572172164917], [8300, 1.3610470294952393]]","[[9335, 1.2765905857086182], [8479, 1.3209059238433838], [7554, 1.3326491117477417], [7165, 1.341842532157898], [9798, 1.3424242734909058], [7376, 1.3436330556869507], [8834, 1.349639654159546], [7966, 1.3522076606750488], [9625, 1.359572172164917], [8300, 1.3610470294952393], [8056, 1.3684475421905518], [7695, 1.371654987335205], [8654, 1.374065637588501], [8514, 1.376591444015503], [8772, 1.3778287172317505]]",7799
video9975,a yellow sports car with a guy speaking about the car,"[[9975, 1.3518924713134766]]","[[9975, 1.3518924713134766], [7110, 1.3675522804260254], [8901, 1.3852810859680176], [7616, 1.3882083892822266], [9677, 1.4002931118011475]]","[[9975, 1.3518924713134766], [7110, 1.3675522804260254], [8901, 1.3852810859680176], [7616, 1.3882083892822266], [9677, 1.4002931118011475], [8973, 1.404883861541748], [7506, 1.4070587158203125], [7844, 1.4098206758499146], [9228, 1.4115140438079834], [7151, 1.4224531650543213]]","[[9975, 1.3518924713134766], [7110, 1.3675522804260254], [8901, 1.3852810859680176], [7616, 1.3882083892822266], [9677, 1.4002931118011475], [8973, 1.404883861541748], [7506, 1.4070587158203125], [7844, 1.4098206758499146], [9228, 1.4115140438079834], [7151, 1.4224531650543213], [7765, 1.423671007156372], [8089, 1.4243353605270386], [9535, 1.427597999572754], [9885, 1.4290030002593994], [7354, 1.4314241409301758]]",9975
video7731,fox newscasters discuss chris christie and his poll numbers,"[[9223, 1.3489055633544922]]","[[9223, 1.3489055633544922], [7731, 1.349906086921692], [7234, 1.402421236038208], [8175, 1.429559350013733], [8789, 1.4430378675460815]]","[[9223, 1.3489055633544922], [7731, 1.349906086921692], [7234, 1.402421236038208], [8175, 1.429559350013733], [8789, 1.4430378675460815], [9512, 1.4460179805755615], [7158, 1.4672119617462158], [8824, 1.4709453582763672], [8464, 1.4800323247909546], [8494, 1.486990213394165]]","[[9223, 1.3489055633544922], [7731, 1.349906086921692], [7234, 1.402421236038208], [8175, 1.429559350013733], [8789, 1.4430378675460815], [9512, 1.4460179805755615], [7158, 1.4672119617462158], [8824, 1.4709453582763672], [8464, 1.4800323247909546], [8494, 1.486990213394165], [8864, 1.5092591047286987], [7754, 1.5142571926116943], [9692, 1.5167639255523682], [9204, 1.5214279890060425], [8927, 1.5231777429580688]]",7731
video9685,people practising marshal arts,"[[9328, 1.3923447132110596]]","[[9328, 1.3923447132110596], [7214, 1.3926582336425781], [7616, 1.3999805450439453], [7544, 1.4021480083465576], [9813, 1.4025660753250122]]","[[9328, 1.3923447132110596], [7214, 1.3926582336425781], [7616, 1.3999805450439453], [7544, 1.4021480083465576], [9813, 1.4025660753250122], [8267, 1.403207778930664], [7688, 1.4086644649505615], [7780, 1.4086837768554688], [9773, 1.4151476621627808], [9800, 1.4194331169128418]]","[[9328, 1.3923447132110596], [7214, 1.3926582336425781], [7616, 1.3999805450439453], [7544, 1.4021480083465576], [9813, 1.4025660753250122], [8267, 1.403207778930664], [7688, 1.4086644649505615], [7780, 1.4086837768554688], [9773, 1.4151476621627808], [9800, 1.4194331169128418], [8125, 1.419721007347107], [7219, 1.421118974685669], [9511, 1.4266890287399292], [7110, 1.428186058998108], [8089, 1.4292757511138916]]",9685
video7829,someone is putting a skeleton slide on a projector,"[[7829, 1.4258626699447632]]","[[7829, 1.4258626699447632], [8626, 1.4450873136520386], [9508, 1.466870665550232], [7343, 1.4685680866241455], [7820, 1.4718983173370361]]","[[7829, 1.4258626699447632], [8626, 1.4450873136520386], [9508, 1.466870665550232], [7343, 1.4685680866241455], [7820, 1.4718983173370361], [8121, 1.472912311553955], [9517, 1.4749352931976318], [7593, 1.4752204418182373], [9755, 1.4865567684173584], [9878, 1.4870872497558594]]","[[7829, 1.4258626699447632], [8626, 1.4450873136520386], [9508, 1.466870665550232], [7343, 1.4685680866241455], [7820, 1.4718983173370361], [8121, 1.472912311553955], [9517, 1.4749352931976318], [7593, 1.4752204418182373], [9755, 1.4865567684173584], [9878, 1.4870872497558594], [8622, 1.4880698919296265], [7732, 1.4899243116378784], [8257, 1.4918084144592285], [8804, 1.4940145015716553], [9770, 1.497265100479126]]",7829
video7969,views of two persons working on the super computer with the head phones on,"[[8472, 1.4004300832748413]]","[[8472, 1.4004300832748413], [8804, 1.4299018383026123], [8626, 1.438178539276123], [7969, 1.4384467601776123], [7369, 1.4444036483764648]]","[[8472, 1.4004300832748413], [8804, 1.4299018383026123], [8626, 1.438178539276123], [7969, 1.4384467601776123], [7369, 1.4444036483764648], [7685, 1.4469908475875854], [7343, 1.452390432357788], [8831, 1.4555751085281372], [7546, 1.4566899538040161], [7233, 1.4577234983444214]]","[[8472, 1.4004300832748413], [8804, 1.4299018383026123], [8626, 1.438178539276123], [7969, 1.4384467601776123], [7369, 1.4444036483764648], [7685, 1.4469908475875854], [7343, 1.452390432357788], [8831, 1.4555751085281372], [7546, 1.4566899538040161], [7233, 1.4577234983444214], [8328, 1.4597113132476807], [8909, 1.4645782709121704], [8911, 1.4701566696166992], [8473, 1.4710261821746826], [7110, 1.4754583835601807]]",7969
video9775,a man speaks to children in a classroom,"[[7843, 1.3688311576843262]]","[[7843, 1.3688311576843262], [7134, 1.3760194778442383], [9775, 1.3814377784729004], [8331, 1.4007307291030884], [9474, 1.4238011837005615]]","[[7843, 1.3688311576843262], [7134, 1.3760194778442383], [9775, 1.3814377784729004], [8331, 1.4007307291030884], [9474, 1.4238011837005615], [9908, 1.436199426651001], [9404, 1.4401576519012451], [9777, 1.4426676034927368], [7491, 1.4549095630645752], [8804, 1.4597402811050415]]","[[7843, 1.3688311576843262], [7134, 1.3760194778442383], [9775, 1.3814377784729004], [8331, 1.4007307291030884], [9474, 1.4238011837005615], [9908, 1.436199426651001], [9404, 1.4401576519012451], [9777, 1.4426676034927368], [7491, 1.4549095630645752], [8804, 1.4597402811050415], [9117, 1.4625136852264404], [9203, 1.4641227722167969], [9350, 1.464508056640625], [7593, 1.4710149765014648], [8269, 1.4726377725601196]]",9775
video7410,vladmir putin talks on the news about the fight against terrorism,"[[7410, 1.3180210590362549]]","[[7410, 1.3180210590362549], [7469, 1.443549394607544], [9236, 1.457823634147644], [7967, 1.4692199230194092], [8243, 1.4708340167999268]]","[[7410, 1.3180210590362549], [7469, 1.443549394607544], [9236, 1.457823634147644], [7967, 1.4692199230194092], [8243, 1.4708340167999268], [9235, 1.4721156358718872], [7466, 1.4722425937652588], [9205, 1.4776254892349243], [7825, 1.4806017875671387], [8906, 1.4810487031936646]]","[[7410, 1.3180210590362549], [7469, 1.443549394607544], [9236, 1.457823634147644], [7967, 1.4692199230194092], [8243, 1.4708340167999268], [9235, 1.4721156358718872], [7466, 1.4722425937652588], [9205, 1.4776254892349243], [7825, 1.4806017875671387], [8906, 1.4810487031936646], [7201, 1.4826972484588623], [8346, 1.4829063415527344], [7822, 1.4848463535308838], [8626, 1.4849655628204346], [8311, 1.4855000972747803]]",7410
video8116,a dad plays video games with his son,"[[7593, 1.423041820526123]]","[[7593, 1.423041820526123], [9320, 1.4427964687347412], [8815, 1.44309663772583], [7969, 1.4464561939239502], [7798, 1.4564223289489746]]","[[7593, 1.423041820526123], [9320, 1.4427964687347412], [8815, 1.44309663772583], [7969, 1.4464561939239502], [7798, 1.4564223289489746], [7685, 1.4615683555603027], [9224, 1.4618552923202515], [8459, 1.463670015335083], [9324, 1.4658738374710083], [7780, 1.466680645942688]]","[[7593, 1.423041820526123], [9320, 1.4427964687347412], [8815, 1.44309663772583], [7969, 1.4464561939239502], [7798, 1.4564223289489746], [7685, 1.4615683555603027], [9224, 1.4618552923202515], [8459, 1.463670015335083], [9324, 1.4658738374710083], [7780, 1.466680645942688], [7359, 1.4682867527008057], [8486, 1.4684950113296509], [9770, 1.4747146368026733], [8626, 1.4772512912750244], [7501, 1.4776580333709717]]",8116
video8348,a woman looks after abandoned children for free in her home,"[[8348, 1.344822883605957]]","[[8348, 1.344822883605957], [8899, 1.4187439680099487], [7466, 1.4215320348739624], [9871, 1.429365634918213], [8815, 1.4386249780654907]]","[[8348, 1.344822883605957], [8899, 1.4187439680099487], [7466, 1.4215320348739624], [9871, 1.429365634918213], [8815, 1.4386249780654907], [9908, 1.4387922286987305], [8123, 1.4412137269973755], [9228, 1.442306637763977], [9307, 1.445322036743164], [8018, 1.4476830959320068]]","[[8348, 1.344822883605957], [8899, 1.4187439680099487], [7466, 1.4215320348739624], [9871, 1.429365634918213], [8815, 1.4386249780654907], [9908, 1.4387922286987305], [8123, 1.4412137269973755], [9228, 1.442306637763977], [9307, 1.445322036743164], [8018, 1.4476830959320068], [7680, 1.4492312669754028], [7843, 1.449258804321289], [7822, 1.4494574069976807], [7364, 1.4519085884094238], [9244, 1.4527769088745117]]",8348
video9251,a group of people are stamp dancing on stage in front of a crowd,"[[8324, 1.38530695438385]]","[[8324, 1.38530695438385], [9063, 1.394672155380249], [8926, 1.3982223272323608], [7558, 1.4115211963653564], [7141, 1.422445297241211]]","[[8324, 1.38530695438385], [9063, 1.394672155380249], [8926, 1.3982223272323608], [7558, 1.4115211963653564], [7141, 1.422445297241211], [9131, 1.4240553379058838], [8014, 1.4301245212554932], [8466, 1.4429855346679688], [7444, 1.443104863166809], [8445, 1.4454448223114014]]","[[8324, 1.38530695438385], [9063, 1.394672155380249], [8926, 1.3982223272323608], [7558, 1.4115211963653564], [7141, 1.422445297241211], [9131, 1.4240553379058838], [8014, 1.4301245212554932], [8466, 1.4429855346679688], [7444, 1.443104863166809], [8445, 1.4454448223114014], [9243, 1.4463629722595215], [8416, 1.4469910860061646], [9834, 1.4525485038757324], [7961, 1.4549765586853027], [7725, 1.455559492111206]]",9251
