rel_frame_id,query,top1,top5,top10,top15,ground_truth
video7744,a chef stirs up some ingredients inside of a pan,"[[9335, 1.3018267154693604]]","[[9335, 1.3018267154693604], [9625, 1.3441994190216064], [9693, 1.3630181550979614], [8479, 1.363429307937622], [7820, 1.3668469190597534]]","[[9335, 1.3018267154693604], [9625, 1.3441994190216064], [9693, 1.3630181550979614], [8479, 1.363429307937622], [7820, 1.3668469190597534], [7966, 1.3686468601226807], [9798, 1.3836443424224854], [8834, 1.3877904415130615], [9687, 1.3882172107696533], [7154, 1.3893377780914307]]","[[9335, 1.3018267154693604], [9625, 1.3441994190216064], [9693, 1.3630181550979614], [8479, 1.363429307937622], [7820, 1.3668469190597534], [7966, 1.3686468601226807], [9798, 1.3836443424224854], [8834, 1.3877904415130615], [9687, 1.3882172107696533], [7154, 1.3893377780914307], [7360, 1.3894374370574951], [8865, 1.3930106163024902], [9689, 1.3934376239776611], [8129, 1.3945382833480835], [7744, 1.3954615592956543]]",7744
video7839,this is a vine sports compilation,"[[8253, 1.316026210784912]]","[[8253, 1.316026210784912], [8979, 1.3217328786849976], [9542, 1.3487557172775269], [9029, 1.3500568866729736], [7789, 1.3579978942871094]]","[[8253, 1.316026210784912], [8979, 1.3217328786849976], [9542, 1.3487557172775269], [9029, 1.3500568866729736], [7789, 1.3579978942871094], [7763, 1.3601937294006348], [7839, 1.3785195350646973], [9605, 1.3873915672302246], [7112, 1.3942499160766602], [9817, 1.3969390392303467]]","[[8253, 1.316026210784912], [8979, 1.3217328786849976], [9542, 1.3487557172775269], [9029, 1.3500568866729736], [7789, 1.3579978942871094], [7763, 1.3601937294006348], [7839, 1.3785195350646973], [9605, 1.3873915672302246], [7112, 1.3942499160766602], [9817, 1.3969390392303467], [7787, 1.3995575904846191], [7358, 1.4046624898910522], [9018, 1.4106884002685547], [8049, 1.4142155647277832], [7979, 1.4204258918762207]]",7839
video7214,race cars of different colors lined up on a dark track,"[[8689, 1.4480459690093994]]","[[8689, 1.4480459690093994], [8471, 1.4485344886779785], [9620, 1.4727447032928467], [9691, 1.4757294654846191], [8264, 1.4804054498672485]]","[[8689, 1.4480459690093994], [8471, 1.4485344886779785], [9620, 1.4727447032928467], [9691, 1.4757294654846191], [8264, 1.4804054498672485], [9832, 1.4817478656768799], [8817, 1.4818925857543945], [7506, 1.4876947402954102], [7464, 1.490504503250122], [7752, 1.4955494403839111]]","[[8689, 1.4480459690093994], [8471, 1.4485344886779785], [9620, 1.4727447032928467], [9691, 1.4757294654846191], [8264, 1.4804054498672485], [9832, 1.4817478656768799], [8817, 1.4818925857543945], [7506, 1.4876947402954102], [7464, 1.490504503250122], [7752, 1.4955494403839111], [7219, 1.5017609596252441], [9259, 1.5027185678482056], [8808, 1.5069034099578857], [9344, 1.5071170330047607], [9535, 1.510354995727539]]",7214
video7771,a golf player is trying to hit the ball into the pit,"[[7771, 1.3663681745529175]]","[[7771, 1.3663681745529175], [9832, 1.4744255542755127], [8044, 1.4764671325683594], [9451, 1.4786391258239746], [7780, 1.4818663597106934]]","[[7771, 1.3663681745529175], [9832, 1.4744255542755127], [8044, 1.4764671325683594], [9451, 1.4786391258239746], [7780, 1.4818663597106934], [7021, 1.4843698740005493], [7168, 1.4848138093948364], [7610, 1.4854507446289062], [7357, 1.4857585430145264], [8816, 1.4883960485458374]]","[[7771, 1.3663681745529175], [9832, 1.4744255542755127], [8044, 1.4764671325683594], [9451, 1.4786391258239746], [7780, 1.4818663597106934], [7021, 1.4843698740005493], [7168, 1.4848138093948364], [7610, 1.4854507446289062], [7357, 1.4857585430145264], [8816, 1.4883960485458374], [7839, 1.4891307353973389], [7763, 1.4979140758514404], [7699, 1.5001542568206787], [7351, 1.5007644891738892], [9878, 1.5017337799072266]]",7771
video8486,a cartoon on a young guy cursing,"[[8486, 1.4345451593399048]]","[[8486, 1.4345451593399048], [8673, 1.4456779956817627], [9777, 1.4479122161865234], [7741, 1.4507979154586792], [8268, 1.4524004459381104]]","[[8486, 1.4345451593399048], [8673, 1.4456779956817627], [9777, 1.4479122161865234], [7741, 1.4507979154586792], [8268, 1.4524004459381104], [7412, 1.4526246786117554], [7160, 1.454838752746582], [8301, 1.456227421760559], [9403, 1.4580241441726685], [8794, 1.4581869840621948]]","[[8486, 1.4345451593399048], [8673, 1.4456779956817627], [9777, 1.4479122161865234], [7741, 1.4507979154586792], [8268, 1.4524004459381104], [7412, 1.4526246786117554], [7160, 1.454838752746582], [8301, 1.456227421760559], [9403, 1.4580241441726685], [8794, 1.4581869840621948], [7912, 1.4660834074020386], [7172, 1.472986102104187], [8456, 1.4782955646514893], [9474, 1.4783647060394287], [9734, 1.479129433631897]]",8486
video9909,a crowd of people sitting next to each other as one man plays a video game,"[[9909, 1.392963171005249]]","[[9909, 1.392963171005249], [8472, 1.4319069385528564], [8116, 1.4346805810928345], [8689, 1.437207579612732], [8313, 1.4414465427398682]]","[[9909, 1.392963171005249], [8472, 1.4319069385528564], [8116, 1.4346805810928345], [8689, 1.437207579612732], [8313, 1.4414465427398682], [7723, 1.4612462520599365], [7141, 1.4615942239761353], [8626, 1.4627134799957275], [8797, 1.4714056253433228], [9350, 1.4740163087844849]]","[[9909, 1.392963171005249], [8472, 1.4319069385528564], [8116, 1.4346805810928345], [8689, 1.437207579612732], [8313, 1.4414465427398682], [7723, 1.4612462520599365], [7141, 1.4615942239761353], [8626, 1.4627134799957275], [8797, 1.4714056253433228], [9350, 1.4740163087844849], [8256, 1.4754849672317505], [8459, 1.475832462310791], [7035, 1.4772298336029053], [7552, 1.4803181886672974], [9326, 1.4815778732299805]]",9909
video8922,an old man shakes hands with another man and then they hug each other,"[[7200, 1.399296522140503]]","[[7200, 1.399296522140503], [9337, 1.44015371799469], [9404, 1.4423143863677979], [9535, 1.461164951324463], [7158, 1.461712121963501]]","[[7200, 1.399296522140503], [9337, 1.44015371799469], [9404, 1.4423143863677979], [9535, 1.461164951324463], [7158, 1.461712121963501], [9254, 1.4677586555480957], [9359, 1.477076530456543], [8476, 1.4781359434127808], [8831, 1.4812275171279907], [7352, 1.481669306755066]]","[[7200, 1.399296522140503], [9337, 1.44015371799469], [9404, 1.4423143863677979], [9535, 1.461164951324463], [7158, 1.461712121963501], [9254, 1.4677586555480957], [9359, 1.477076530456543], [8476, 1.4781359434127808], [8831, 1.4812275171279907], [7352, 1.481669306755066], [8922, 1.4819018840789795], [7977, 1.487610101699829], [7732, 1.4904346466064453], [8306, 1.4943324327468872], [7227, 1.4952956438064575]]",8922
video9814,a scene from spongebob squarepants where the townspeople are carrying torches and chasing a giant squidward,"[[7235, 1.385290265083313]]","[[7235, 1.385290265083313], [9814, 1.415451169013977], [9306, 1.4171558618545532], [8916, 1.4240000247955322], [8673, 1.4396932125091553]]","[[7235, 1.385290265083313], [9814, 1.415451169013977], [9306, 1.4171558618545532], [8916, 1.4240000247955322], [8673, 1.4396932125091553], [8128, 1.441805362701416], [9790, 1.4420348405838013], [7218, 1.4436500072479248], [7029, 1.4443840980529785], [9014, 1.447049856185913]]","[[7235, 1.385290265083313], [9814, 1.415451169013977], [9306, 1.4171558618545532], [8916, 1.4240000247955322], [8673, 1.4396932125091553], [8128, 1.441805362701416], [9790, 1.4420348405838013], [7218, 1.4436500072479248], [7029, 1.4443840980529785], [9014, 1.447049856185913], [8781, 1.4476404190063477], [9300, 1.448298692703247], [7111, 1.4516546726226807], [8816, 1.4521455764770508], [7232, 1.4540116786956787]]",9814
video9368,someone demonstrates about the small motor uses to the video,"[[8121, 1.3845534324645996]]","[[8121, 1.3845534324645996], [7363, 1.3943474292755127], [7688, 1.3945202827453613], [7237, 1.3946764469146729], [7369, 1.4004297256469727]]","[[8121, 1.3845534324645996], [7363, 1.3943474292755127], [7688, 1.3945202827453613], [7237, 1.3946764469146729], [7369, 1.4004297256469727], [8622, 1.4017444849014282], [9696, 1.414825439453125], [8712, 1.42425537109375], [9368, 1.4266971349716187], [9755, 1.434172511100769]]","[[8121, 1.3845534324645996], [7363, 1.3943474292755127], [7688, 1.3945202827453613], [7237, 1.3946764469146729], [7369, 1.4004297256469727], [8622, 1.4017444849014282], [9696, 1.414825439453125], [8712, 1.42425537109375], [9368, 1.4266971349716187], [9755, 1.434172511100769], [8820, 1.4351963996887207], [8258, 1.4416308403015137], [8626, 1.4437675476074219], [8473, 1.449328899383545], [7909, 1.4499999284744263]]",9368
video8820,a person comes up in the hill on a orange motor bike and falls down,"[[9535, 1.4331376552581787]]","[[9535, 1.4331376552581787], [8044, 1.4437748193740845], [7616, 1.4469109773635864], [9622, 1.4511287212371826], [7649, 1.4572769403457642]]","[[9535, 1.4331376552581787], [8044, 1.4437748193740845], [7616, 1.4469109773635864], [9622, 1.4511287212371826], [7649, 1.4572769403457642], [9323, 1.459275722503662], [9014, 1.4614503383636475], [9832, 1.4696903228759766], [7796, 1.4699156284332275], [7544, 1.4726604223251343]]","[[9535, 1.4331376552581787], [8044, 1.4437748193740845], [7616, 1.4469109773635864], [9622, 1.4511287212371826], [7649, 1.4572769403457642], [9323, 1.459275722503662], [9014, 1.4614503383636475], [9832, 1.4696903228759766], [7796, 1.4699156284332275], [7544, 1.4726604223251343], [9806, 1.4762248992919922], [9511, 1.4771227836608887], [8657, 1.4774398803710938], [7614, 1.4779841899871826], [8322, 1.4794414043426514]]",8820
video9452,an animated grey shark in the middle of a blue water simulation background rotating in a circle on the screen of a monitor,"[[9452, 1.27926504611969]]","[[9452, 1.27926504611969], [8111, 1.4033654928207397], [8909, 1.4160324335098267], [9578, 1.4290138483047485], [8328, 1.4406912326812744]]","[[9452, 1.27926504611969], [8111, 1.4033654928207397], [8909, 1.4160324335098267], [9578, 1.4290138483047485], [8328, 1.4406912326812744], [7444, 1.4444081783294678], [7061, 1.4453954696655273], [8817, 1.445952296257019], [8010, 1.449092984199524], [7027, 1.4577789306640625]]","[[9452, 1.27926504611969], [8111, 1.4033654928207397], [8909, 1.4160324335098267], [9578, 1.4290138483047485], [8328, 1.4406912326812744], [7444, 1.4444081783294678], [7061, 1.4453954696655273], [8817, 1.445952296257019], [8010, 1.449092984199524], [7027, 1.4577789306640625], [8911, 1.4585777521133423], [7035, 1.4630517959594727], [9030, 1.465139389038086], [9221, 1.466537594795227], [9458, 1.4694745540618896]]",9452
video9344,gameplay footage of someone playing a game,"[[8116, 1.3729041814804077]]","[[8116, 1.3729041814804077], [8313, 1.3808915615081787], [8027, 1.3837194442749023], [7723, 1.385317087173462], [7464, 1.3896760940551758]]","[[8116, 1.3729041814804077], [8313, 1.3808915615081787], [8027, 1.3837194442749023], [7723, 1.385317087173462], [7464, 1.3896760940551758], [7919, 1.3918683528900146], [9336, 1.3936312198638916], [7035, 1.4011727571487427], [7757, 1.4034502506256104], [9795, 1.4039801359176636]]","[[8116, 1.3729041814804077], [8313, 1.3808915615081787], [8027, 1.3837194442749023], [7723, 1.385317087173462], [7464, 1.3896760940551758], [7919, 1.3918683528900146], [9336, 1.3936312198638916], [7035, 1.4011727571487427], [7757, 1.4034502506256104], [9795, 1.4039801359176636], [9909, 1.4043025970458984], [9010, 1.4053406715393066], [9208, 1.4061630964279175], [8010, 1.406907558441162], [8256, 1.4080005884170532]]",9344
video9032,a hospital mortuary room and a doctor treat the special case,"[[8664, 1.414376974105835]]","[[8664, 1.414376974105835], [7149, 1.435739278793335], [7963, 1.4495340585708618], [9032, 1.4643733501434326], [8800, 1.4663853645324707]]","[[8664, 1.414376974105835], [7149, 1.435739278793335], [7963, 1.4495340585708618], [9032, 1.4643733501434326], [8800, 1.4663853645324707], [9324, 1.4685367345809937], [9579, 1.4693207740783691], [8129, 1.4717869758605957], [8620, 1.4733703136444092], [9833, 1.4744327068328857]]","[[8664, 1.414376974105835], [7149, 1.435739278793335], [7963, 1.4495340585708618], [9032, 1.4643733501434326], [8800, 1.4663853645324707], [9324, 1.4685367345809937], [9579, 1.4693207740783691], [8129, 1.4717869758605957], [8620, 1.4733703136444092], [9833, 1.4744327068328857], [7829, 1.483139157295227], [8836, 1.4837086200714111], [8325, 1.4843649864196777], [8606, 1.4855691194534302], [7169, 1.4865257740020752]]",9032
video9016,all persons are wearing bikini dresses and playing in sea,"[[7025, 1.4151535034179688]]","[[7025, 1.4151535034179688], [9359, 1.4370602369308472], [8556, 1.4592955112457275], [7117, 1.4610705375671387], [9338, 1.4630855321884155]]","[[7025, 1.4151535034179688], [9359, 1.4370602369308472], [8556, 1.4592955112457275], [7117, 1.4610705375671387], [9338, 1.4630855321884155], [8949, 1.4754211902618408], [8999, 1.4766943454742432], [8928, 1.4826843738555908], [7681, 1.4864728450775146], [7747, 1.4894931316375732]]","[[7025, 1.4151535034179688], [9359, 1.4370602369308472], [8556, 1.4592955112457275], [7117, 1.4610705375671387], [9338, 1.4630855321884155], [8949, 1.4754211902618408], [8999, 1.4766943454742432], [8928, 1.4826843738555908], [7681, 1.4864728450775146], [7747, 1.4894931316375732], [9234, 1.4924659729003906], [9513, 1.492866039276123], [9016, 1.496229648590088], [8441, 1.5012646913528442], [9574, 1.5029593706130981]]",9016
video9353,two women are outside and are discussing something in a foreign language,"[[7698, 1.446850299835205]]","[[7698, 1.446850299835205], [7724, 1.4638184309005737], [8507, 1.4695321321487427], [9341, 1.4727630615234375], [9033, 1.4762279987335205]]","[[7698, 1.446850299835205], [7724, 1.4638184309005737], [8507, 1.4695321321487427], [9341, 1.4727630615234375], [9033, 1.4762279987335205], [9404, 1.4766228199005127], [9200, 1.480370283126831], [9871, 1.4832881689071655], [8347, 1.4839050769805908], [8306, 1.4857590198516846]]","[[7698, 1.446850299835205], [7724, 1.4638184309005737], [8507, 1.4695321321487427], [9341, 1.4727630615234375], [9033, 1.4762279987335205], [9404, 1.4766228199005127], [9200, 1.480370283126831], [9871, 1.4832881689071655], [8347, 1.4839050769805908], [8306, 1.4857590198516846], [9031, 1.485988974571228], [8895, 1.486546516418457], [7613, 1.4870778322219849], [7158, 1.4897170066833496], [7468, 1.4926148653030396]]",9353
video9405,red balloons float in the sky and have packages tied to them,"[[9405, 1.382293462753296]]","[[9405, 1.382293462753296], [7732, 1.4818811416625977], [9253, 1.4823288917541504], [8300, 1.4960219860076904], [7061, 1.4975166320800781]]","[[9405, 1.382293462753296], [7732, 1.4818811416625977], [9253, 1.4823288917541504], [8300, 1.4960219860076904], [7061, 1.4975166320800781], [8674, 1.503359317779541], [9807, 1.5082627534866333], [8260, 1.5085501670837402], [8686, 1.5085722208023071], [9014, 1.50980544090271]]","[[9405, 1.382293462753296], [7732, 1.4818811416625977], [9253, 1.4823288917541504], [8300, 1.4960219860076904], [7061, 1.4975166320800781], [8674, 1.503359317779541], [9807, 1.5082627534866333], [8260, 1.5085501670837402], [8686, 1.5085722208023071], [9014, 1.50980544090271], [9680, 1.5099022388458252], [9345, 1.5117509365081787], [7566, 1.5132148265838623], [8468, 1.5160813331604004], [9682, 1.5194236040115356]]",9405
video7559,a man is trying some sushi,"[[7820, 1.4433727264404297]]","[[7820, 1.4433727264404297], [9253, 1.4536454677581787], [9687, 1.4541141986846924], [8899, 1.4585580825805664], [7363, 1.4638679027557373]]","[[7820, 1.4433727264404297], [9253, 1.4536454677581787], [9687, 1.4541141986846924], [8899, 1.4585580825805664], [7363, 1.4638679027557373], [8302, 1.4648773670196533], [9537, 1.4656734466552734], [9693, 1.4684303998947144], [8834, 1.478331208229065], [7351, 1.483100414276123]]","[[7820, 1.4433727264404297], [9253, 1.4536454677581787], [9687, 1.4541141986846924], [8899, 1.4585580825805664], [7363, 1.4638679027557373], [8302, 1.4648773670196533], [9537, 1.4656734466552734], [9693, 1.4684303998947144], [8834, 1.478331208229065], [7351, 1.483100414276123], [8129, 1.4840072393417358], [9535, 1.4911577701568604], [9337, 1.4923133850097656], [7436, 1.4956538677215576], [8686, 1.4971799850463867]]",7559
video9063,people on stage performing,"[[9063, 1.4287298917770386]]","[[9063, 1.4287298917770386], [9834, 1.4305880069732666], [8926, 1.4467397928237915], [8324, 1.448823094367981], [8441, 1.4534536600112915]]","[[9063, 1.4287298917770386], [9834, 1.4305880069732666], [8926, 1.4467397928237915], [8324, 1.448823094367981], [8441, 1.4534536600112915], [7596, 1.461124300956726], [8336, 1.4619393348693848], [9350, 1.466991662979126], [8466, 1.4699881076812744], [8445, 1.4734293222427368]]","[[9063, 1.4287298917770386], [9834, 1.4305880069732666], [8926, 1.4467397928237915], [8324, 1.448823094367981], [8441, 1.4534536600112915], [7596, 1.461124300956726], [8336, 1.4619393348693848], [9350, 1.466991662979126], [8466, 1.4699881076812744], [8445, 1.4734293222427368], [9600, 1.482832431793213], [8818, 1.4869204759597778], [9827, 1.4875482320785522], [7772, 1.4893594980239868], [7558, 1.4902807474136353]]",9063
