video_id,frame_path_1,frame_path_2,frame_path_3,frame_path_4,frame_id,sentence
video8070,./test_1k_images_3/video8070_frame_001_of_004.jpg,./test_1k_images_3/video8070_frame_002_of_004.jpg,./test_1k_images_3/video8070_frame_003_of_004.jpg,./test_1k_images_3/video8070_frame_004_of_004.jpg,video8070,man driving a car in a video game
video9957,./test_1k_images_3/video9957_frame_001_of_004.jpg,./test_1k_images_3/video9957_frame_002_of_004.jpg,./test_1k_images_3/video9957_frame_003_of_004.jpg,./test_1k_images_3/video9957_frame_004_of_004.jpg,video9957,a group of people are dancing in a room
video9302,./test_1k_images_3/video9302_frame_001_of_004.jpg,./test_1k_images_3/video9302_frame_002_of_004.jpg,./test_1k_images_3/video9302_frame_003_of_004.jpg,./test_1k_images_3/video9302_frame_004_of_004.jpg,video9302,a guy trying to climb on a rope while another guy timing him
video8655,./test_1k_images_3/video8655_frame_001_of_004.jpg,./test_1k_images_3/video8655_frame_002_of_004.jpg,./test_1k_images_3/video8655_frame_003_of_004.jpg,./test_1k_images_3/video8655_frame_004_of_004.jpg,video8655,an animal is throwing a piece of junk
video7797,./test_1k_images_3/video7797_frame_001_of_004.jpg,./test_1k_images_3/video7797_frame_002_of_004.jpg,./test_1k_images_3/video7797_frame_003_of_004.jpg,./test_1k_images_3/video7797_frame_004_of_004.jpg,video7797,a man is swimming in the swimming pool
video9225,./test_1k_images_3/video9225_frame_001_of_004.jpg,./test_1k_images_3/video9225_frame_002_of_004.jpg,./test_1k_images_3/video9225_frame_003_of_004.jpg,./test_1k_images_3/video9225_frame_004_of_004.jpg,video9225,a man discusses a bollywood celebrity
video8261,./test_1k_images_3/video8261_frame_001_of_004.jpg,./test_1k_images_3/video8261_frame_002_of_004.jpg,./test_1k_images_3/video8261_frame_003_of_004.jpg,./test_1k_images_3/video8261_frame_004_of_004.jpg,video8261,blonde woman with black nails is recording herself in a room
video8303,./test_1k_images_3/video8303_frame_001_of_004.jpg,./test_1k_images_3/video8303_frame_002_of_004.jpg,./test_1k_images_3/video8303_frame_003_of_004.jpg,./test_1k_images_3/video8303_frame_004_of_004.jpg,video8303,a cartoon announcing the next event in a fake show
video7445,./test_1k_images_3/video7445_frame_001_of_004.jpg,./test_1k_images_3/video7445_frame_002_of_004.jpg,./test_1k_images_3/video7445_frame_003_of_004.jpg,./test_1k_images_3/video7445_frame_004_of_004.jpg,video7445,a man is talking and playing a video game
video7753,./test_1k_images_3/video7753_frame_001_of_004.jpg,./test_1k_images_3/video7753_frame_002_of_004.jpg,./test_1k_images_3/video7753_frame_003_of_004.jpg,./test_1k_images_3/video7753_frame_004_of_004.jpg,video7753,a man is giving his commentary on a current event television show
video7359,./test_1k_images_3/video7359_frame_001_of_004.jpg,./test_1k_images_3/video7359_frame_002_of_004.jpg,./test_1k_images_3/video7359_frame_003_of_004.jpg,./test_1k_images_3/video7359_frame_004_of_004.jpg,video7359,two people are preparing for sports
video8013,./test_1k_images_3/video8013_frame_001_of_004.jpg,./test_1k_images_3/video8013_frame_002_of_004.jpg,./test_1k_images_3/video8013_frame_003_of_004.jpg,./test_1k_images_3/video8013_frame_004_of_004.jpg,video8013,a video showing footage from sporting events
video9834,./test_1k_images_3/video9834_frame_001_of_004.jpg,./test_1k_images_3/video9834_frame_002_of_004.jpg,./test_1k_images_3/video9834_frame_003_of_004.jpg,./test_1k_images_3/video9834_frame_004_of_004.jpg,video9834,old black and white films are shown and the history of motion pictures is being dealt with
video7418,./test_1k_images_3/video7418_frame_001_of_004.jpg,./test_1k_images_3/video7418_frame_002_of_004.jpg,./test_1k_images_3/video7418_frame_003_of_004.jpg,./test_1k_images_3/video7418_frame_004_of_004.jpg,video7418,an indian man talking about iphones and a new type of clothing
video9356,./test_1k_images_3/video9356_frame_001_of_004.jpg,./test_1k_images_3/video9356_frame_002_of_004.jpg,./test_1k_images_3/video9356_frame_003_of_004.jpg,./test_1k_images_3/video9356_frame_004_of_004.jpg,video9356,someone is arranging utensilslarge saucepan and spoons as a preparation to cook something
video7153,./test_1k_images_3/video7153_frame_001_of_004.jpg,./test_1k_images_3/video7153_frame_002_of_004.jpg,./test_1k_images_3/video7153_frame_003_of_004.jpg,./test_1k_images_3/video7153_frame_004_of_004.jpg,video7153,there is a wrestling match going on between two people
video9750,./test_1k_images_3/video9750_frame_001_of_004.jpg,./test_1k_images_3/video9750_frame_002_of_004.jpg,./test_1k_images_3/video9750_frame_003_of_004.jpg,./test_1k_images_3/video9750_frame_004_of_004.jpg,video9750,a man points his gun towards a woman in a room
video8818,./test_1k_images_3/video8818_frame_001_of_004.jpg,./test_1k_images_3/video8818_frame_002_of_004.jpg,./test_1k_images_3/video8818_frame_003_of_004.jpg,./test_1k_images_3/video8818_frame_004_of_004.jpg,video8818,several young girls are singing on stage
video8057,./test_1k_images_3/video8057_frame_001_of_004.jpg,./test_1k_images_3/video8057_frame_002_of_004.jpg,./test_1k_images_3/video8057_frame_003_of_004.jpg,./test_1k_images_3/video8057_frame_004_of_004.jpg,video8057,a women preparing a duck to roast
video9693,./test_1k_images_3/video9693_frame_001_of_004.jpg,./test_1k_images_3/video9693_frame_002_of_004.jpg,./test_1k_images_3/video9693_frame_003_of_004.jpg,./test_1k_images_3/video9693_frame_004_of_004.jpg,video9693,the chef adds fish sauce and fish paste to a large stainless steel cooking pot
video9036,./test_1k_images_3/video9036_frame_001_of_004.jpg,./test_1k_images_3/video9036_frame_002_of_004.jpg,./test_1k_images_3/video9036_frame_003_of_004.jpg,./test_1k_images_3/video9036_frame_004_of_004.jpg,video9036,young children in red fire chief hats are guided to a fire engine and up its metal textured stairs
video9815,./test_1k_images_3/video9815_frame_001_of_004.jpg,./test_1k_images_3/video9815_frame_002_of_004.jpg,./test_1k_images_3/video9815_frame_003_of_004.jpg,./test_1k_images_3/video9815_frame_004_of_004.jpg,video9815,a mashup of music videos is being played
video8664,./test_1k_images_3/video8664_frame_001_of_004.jpg,./test_1k_images_3/video8664_frame_002_of_004.jpg,./test_1k_images_3/video8664_frame_003_of_004.jpg,./test_1k_images_3/video8664_frame_004_of_004.jpg,video8664,customers wait in line at an ice cream shop while employees tend to them
video7376,./test_1k_images_3/video7376_frame_001_of_004.jpg,./test_1k_images_3/video7376_frame_002_of_004.jpg,./test_1k_images_3/video7376_frame_003_of_004.jpg,./test_1k_images_3/video7376_frame_004_of_004.jpg,video7376,broth is being added to a soup pot and stirred with a rubber spatula
video9639,./test_1k_images_3/video9639_frame_001_of_004.jpg,./test_1k_images_3/video9639_frame_002_of_004.jpg,./test_1k_images_3/video9639_frame_003_of_004.jpg,./test_1k_images_3/video9639_frame_004_of_004.jpg,video9639,women poring sauce to cooking vegetables
video8494,./test_1k_images_3/video8494_frame_001_of_004.jpg,./test_1k_images_3/video8494_frame_002_of_004.jpg,./test_1k_images_3/video8494_frame_003_of_004.jpg,./test_1k_images_3/video8494_frame_004_of_004.jpg,video8494,a girl is talking about a celebrity
video9511,./test_1k_images_3/video9511_frame_001_of_004.jpg,./test_1k_images_3/video9511_frame_002_of_004.jpg,./test_1k_images_3/video9511_frame_003_of_004.jpg,./test_1k_images_3/video9511_frame_004_of_004.jpg,video9511,a person is riding red car on road
video7563,./test_1k_images_3/video7563_frame_001_of_004.jpg,./test_1k_images_3/video7563_frame_002_of_004.jpg,./test_1k_images_3/video7563_frame_003_of_004.jpg,./test_1k_images_3/video7563_frame_004_of_004.jpg,video7563,a man is talking about appliances
video9879,./test_1k_images_3/video9879_frame_001_of_004.jpg,./test_1k_images_3/video9879_frame_002_of_004.jpg,./test_1k_images_3/video9879_frame_003_of_004.jpg,./test_1k_images_3/video9879_frame_004_of_004.jpg,video9879,the young performer impressed his audience
video9222,./test_1k_images_3/video9222_frame_001_of_004.jpg,./test_1k_images_3/video9222_frame_002_of_004.jpg,./test_1k_images_3/video9222_frame_003_of_004.jpg,./test_1k_images_3/video9222_frame_004_of_004.jpg,video9222,a boy is trying out for a part on the voice kids
video9548,./test_1k_images_3/video9548_frame_001_of_004.jpg,./test_1k_images_3/video9548_frame_002_of_004.jpg,./test_1k_images_3/video9548_frame_003_of_004.jpg,./test_1k_images_3/video9548_frame_004_of_004.jpg,video9548,a reporter asks questions at a gun range
video8349,./test_1k_images_3/video8349_frame_001_of_004.jpg,./test_1k_images_3/video8349_frame_002_of_004.jpg,./test_1k_images_3/video8349_frame_003_of_004.jpg,./test_1k_images_3/video8349_frame_004_of_004.jpg,video8349,friends enjoy eating
video8903,./test_1k_images_3/video8903_frame_001_of_004.jpg,./test_1k_images_3/video8903_frame_002_of_004.jpg,./test_1k_images_3/video8903_frame_003_of_004.jpg,./test_1k_images_3/video8903_frame_004_of_004.jpg,video8903,there are crocodiles about to eat the group of people walking across the water
video8915,./test_1k_images_3/video8915_frame_001_of_004.jpg,./test_1k_images_3/video8915_frame_002_of_004.jpg,./test_1k_images_3/video8915_frame_003_of_004.jpg,./test_1k_images_3/video8915_frame_004_of_004.jpg,video8915,person cooking up somefood
video9677,./test_1k_images_3/video9677_frame_001_of_004.jpg,./test_1k_images_3/video9677_frame_002_of_004.jpg,./test_1k_images_3/video9677_frame_003_of_004.jpg,./test_1k_images_3/video9677_frame_004_of_004.jpg,video9677,a guy wearing a red shirt drives a car while talking
video7701,./test_1k_images_3/video7701_frame_001_of_004.jpg,./test_1k_images_3/video7701_frame_002_of_004.jpg,./test_1k_images_3/video7701_frame_003_of_004.jpg,./test_1k_images_3/video7701_frame_004_of_004.jpg,video7701,cartoon cars smiling talking and driving down a city road
video7767,./test_1k_images_3/video7767_frame_001_of_004.jpg,./test_1k_images_3/video7767_frame_002_of_004.jpg,./test_1k_images_3/video7767_frame_003_of_004.jpg,./test_1k_images_3/video7767_frame_004_of_004.jpg,video7767,a slideshow with captions
video7785,./test_1k_images_3/video7785_frame_001_of_004.jpg,./test_1k_images_3/video7785_frame_002_of_004.jpg,./test_1k_images_3/video7785_frame_003_of_004.jpg,./test_1k_images_3/video7785_frame_004_of_004.jpg,video7785,person lighting a kettle
video9232,./test_1k_images_3/video9232_frame_001_of_004.jpg,./test_1k_images_3/video9232_frame_002_of_004.jpg,./test_1k_images_3/video9232_frame_003_of_004.jpg,./test_1k_images_3/video9232_frame_004_of_004.jpg,video9232,a video game woman character runs down a hill followed by a dog running down the hill they both then run up the hill together
video7150,./test_1k_images_3/video7150_frame_001_of_004.jpg,./test_1k_images_3/video7150_frame_002_of_004.jpg,./test_1k_images_3/video7150_frame_003_of_004.jpg,./test_1k_images_3/video7150_frame_004_of_004.jpg,video7150,a picture of the batsman is shown and he is ready for the batting and the audience are watching the show
video7794,./test_1k_images_3/video7794_frame_001_of_004.jpg,./test_1k_images_3/video7794_frame_002_of_004.jpg,./test_1k_images_3/video7794_frame_003_of_004.jpg,./test_1k_images_3/video7794_frame_004_of_004.jpg,video7794,a famous tv talk show
video9803,./test_1k_images_3/video9803_frame_001_of_004.jpg,./test_1k_images_3/video9803_frame_002_of_004.jpg,./test_1k_images_3/video9803_frame_003_of_004.jpg,./test_1k_images_3/video9803_frame_004_of_004.jpg,video9803,two guys wrestling at an event
video9694,./test_1k_images_3/video9694_frame_001_of_004.jpg,./test_1k_images_3/video9694_frame_002_of_004.jpg,./test_1k_images_3/video9694_frame_003_of_004.jpg,./test_1k_images_3/video9694_frame_004_of_004.jpg,video9694,a guy barbequeing potatoes
video9609,./test_1k_images_3/video9609_frame_001_of_004.jpg,./test_1k_images_3/video9609_frame_002_of_004.jpg,./test_1k_images_3/video9609_frame_003_of_004.jpg,./test_1k_images_3/video9609_frame_004_of_004.jpg,video9609,two astronauts experiencing a tense situation before relaxing afterwards
video8945,./test_1k_images_3/video8945_frame_001_of_004.jpg,./test_1k_images_3/video8945_frame_002_of_004.jpg,./test_1k_images_3/video8945_frame_003_of_004.jpg,./test_1k_images_3/video8945_frame_004_of_004.jpg,video8945,two men stand on a platform suspended high above the city
video8879,./test_1k_images_3/video8879_frame_001_of_004.jpg,./test_1k_images_3/video8879_frame_002_of_004.jpg,./test_1k_images_3/video8879_frame_003_of_004.jpg,./test_1k_images_3/video8879_frame_004_of_004.jpg,video8879,a tamil movie scene is being shown they travel through a auto riksha and speak about the importance of work
video7230,./test_1k_images_3/video7230_frame_001_of_004.jpg,./test_1k_images_3/video7230_frame_002_of_004.jpg,./test_1k_images_3/video7230_frame_003_of_004.jpg,./test_1k_images_3/video7230_frame_004_of_004.jpg,video7230,a woman is talking about a baby stroller
video9734,./test_1k_images_3/video9734_frame_001_of_004.jpg,./test_1k_images_3/video9734_frame_002_of_004.jpg,./test_1k_images_3/video9734_frame_003_of_004.jpg,./test_1k_images_3/video9734_frame_004_of_004.jpg,video9734,a cartoon shows two dogs talking to a bird
video7594,./test_1k_images_3/video7594_frame_001_of_004.jpg,./test_1k_images_3/video7594_frame_002_of_004.jpg,./test_1k_images_3/video7594_frame_003_of_004.jpg,./test_1k_images_3/video7594_frame_004_of_004.jpg,video7594,water is being filtered in a tank with rocks
video9244,./test_1k_images_3/video9244_frame_001_of_004.jpg,./test_1k_images_3/video9244_frame_002_of_004.jpg,./test_1k_images_3/video9244_frame_003_of_004.jpg,./test_1k_images_3/video9244_frame_004_of_004.jpg,video9244,documentary about museum in peninsula
video7680,./test_1k_images_3/video7680_frame_001_of_004.jpg,./test_1k_images_3/video7680_frame_002_of_004.jpg,./test_1k_images_3/video7680_frame_003_of_004.jpg,./test_1k_images_3/video7680_frame_004_of_004.jpg,video7680,an ethiopian woman asks a child what she is good at
video8620,./test_1k_images_3/video8620_frame_001_of_004.jpg,./test_1k_images_3/video8620_frame_002_of_004.jpg,./test_1k_images_3/video8620_frame_003_of_004.jpg,./test_1k_images_3/video8620_frame_004_of_004.jpg,video8620,a woman is making a hair accessory
video8973,./test_1k_images_3/video8973_frame_001_of_004.jpg,./test_1k_images_3/video8973_frame_002_of_004.jpg,./test_1k_images_3/video8973_frame_003_of_004.jpg,./test_1k_images_3/video8973_frame_004_of_004.jpg,video8973,commercial for a service called eva which will help people find a vehicle
video9518,./test_1k_images_3/video9518_frame_001_of_004.jpg,./test_1k_images_3/video9518_frame_002_of_004.jpg,./test_1k_images_3/video9518_frame_003_of_004.jpg,./test_1k_images_3/video9518_frame_004_of_004.jpg,video9518,people perform on the voice
video8686,./test_1k_images_3/video8686_frame_001_of_004.jpg,./test_1k_images_3/video8686_frame_002_of_004.jpg,./test_1k_images_3/video8686_frame_003_of_004.jpg,./test_1k_images_3/video8686_frame_004_of_004.jpg,video8686,a women is doing craft and talking about that
video8490,./test_1k_images_3/video8490_frame_001_of_004.jpg,./test_1k_images_3/video8490_frame_002_of_004.jpg,./test_1k_images_3/video8490_frame_003_of_004.jpg,./test_1k_images_3/video8490_frame_004_of_004.jpg,video8490,the song hero by skillet with lyrics
video8781,./test_1k_images_3/video8781_frame_001_of_004.jpg,./test_1k_images_3/video8781_frame_002_of_004.jpg,./test_1k_images_3/video8781_frame_003_of_004.jpg,./test_1k_images_3/video8781_frame_004_of_004.jpg,video8781,a song from the movie beauty and the beast
video8075,./test_1k_images_3/video8075_frame_001_of_004.jpg,./test_1k_images_3/video8075_frame_002_of_004.jpg,./test_1k_images_3/video8075_frame_003_of_004.jpg,./test_1k_images_3/video8075_frame_004_of_004.jpg,video8075,scenes of romantic film
video8076,./test_1k_images_3/video8076_frame_001_of_004.jpg,./test_1k_images_3/video8076_frame_002_of_004.jpg,./test_1k_images_3/video8076_frame_003_of_004.jpg,./test_1k_images_3/video8076_frame_004_of_004.jpg,video8076,a web animation of a businessman
video9577,./test_1k_images_3/video9577_frame_001_of_004.jpg,./test_1k_images_3/video9577_frame_002_of_004.jpg,./test_1k_images_3/video9577_frame_003_of_004.jpg,./test_1k_images_3/video9577_frame_004_of_004.jpg,video9577,cartoon one women in horse and speak to that calmly
video8673,./test_1k_images_3/video8673_frame_001_of_004.jpg,./test_1k_images_3/video8673_frame_002_of_004.jpg,./test_1k_images_3/video8673_frame_003_of_004.jpg,./test_1k_images_3/video8673_frame_004_of_004.jpg,video8673,a man discusses spongebob
